Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,iPF,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch,Division
Ole Miss,235,SEC,559.9,510,97,7,138,42,72,295,264,0.2003067373114652,536,234,54,682,2474,6030,2022,4.243614931237722,30.434782608695656,4.741918199678514,10.962671905697446,8.197892480800144,3.761385961778889,1.1573495267011966,9.458367016976556,27.566693613581243,18.108326596604687,11.842105263157894,5.021710602701695,4.848900422348388,,100.0,126.93571197223736,Ole Miss,105.721,-4.096000000000013,-5.144912759459163,0.8663233665559247,0.4168860685900322,1
Omaha,215,Summit League,494.0,538,86,13,92,38,49,305,263,4.045949930750238,528,232,57,470,2291,5542,2022,4.791497975708502,41.30434782608695,5.55668016194332,8.562753036437247,9.80161943319838,4.226720647773279,0.8927125506072875,10.126582278481013,20.51505892623309,10.388476647752075,8.492201039861353,5.384700523544993,5.707480280868552,,100.0,117.50255528498228,Omaha,55.982000000000006,-5.566000000000008,-6.1681856690404535,1.080513274336283,1.0169301202190075,1
Oral Roberts,216,Summit League,501.1,465,96,9,96,33,56,270,229,5.166467272342288,448,178,64,527,2178,4901,2022,4.112951506685292,34.375,4.8493314707643185,9.4651766114548,8.351626421871881,3.1969666733186988,1.0057872680103772,8.172635445362717,24.196510560146926,16.02387511478421,11.11111111111111,5.041243982186992,4.976763353813401,,100.0,129.18540480273367,Oral Roberts,95.772,-1.8382000000000105,-4.173387273995694,0.8930030840400924,2.1149397357367077,1
Oregon,292,Pac-12,536.2,534,90,9,132,45,63,320,284,-4.5945350134331475,566,274,69,467,2436,6409,2022,4.766878030585602,34.090909090909086,5.371130175307721,7.838493099589704,8.96307348004476,4.599030212607236,1.0574412532637074,11.247947454844006,19.170771756978652,7.9228243021346465,10.01589825119237,5.947587959044768,6.039401856036436,,100.0,117.92644830799102,Oregon,72.549,-8.277200000000008,-7.34403953907039,1.005777628485052,-0.8856125883760155,1
Oregon St.,272,Pac-12,590.7,556,123,9,141,52,38,297,278,6.4945654309934175,552,188,52,628,2543,6259,2022,4.235652615540883,36.87943262411347,4.525139664804469,9.56830878618588,8.471305231081766,2.864398171660741,0.5789740985271712,7.39284309870232,24.695241840346046,17.302398741643728,6.440677966101695,4.171898036411426,4.714301207192046,,100.0,127.07280285745396,Oregon St.,134.596,-1.460400000000013,-0.14288840788680873,1.073868790795442,-1.2170542708814769,1
Pacific,238,WCC,444.0,528,103,17,70,33,51,421,360,-4.716861136733607,498,279,89,358,2218,5424,2022,7.297297297297297,47.14285714285714,8.533783783783784,7.256756756756756,10.702702702702704,5.655405405405405,1.0337837837837838,12.578899909828674,16.140667267808837,3.5617673579801625,9.289617486338798,6.61011723580381,6.823639363556449,,100.0,74.35904524955683,Pacific,-94.61999999999999,-15.558399999999995,-14.968814531566256,0.8305212868892113,-3.7644801420420713,1
Penn,200,Ivy League,416.7,361,67,8,81,37,31,220,192,4.814322660734769,413,225,41,484,1866,6138,2022,4.146868250539957,45.67901234567901,4.751619870410368,10.453563714902808,7.796976241900648,4.859611231101512,0.6695464362850971,12.057877813504824,25.937834941050376,13.879957127545552,6.981981981981981,4.802155386265286,5.305799895476765,,100.0,128.60144448066967,Penn,78.404,-2.3492000000000086,-3.133680035861246,1.0573387582881255,0.9118755464434374,1
Penn St.,239,Big Ten,484.40000000000003,542,91,22,172,79,32,378,317,2.9511763091447945,405,263,71,503,2330,6429,2022,5.889760528488852,45.93023255813954,7.023121387283237,9.345582163501238,10.070189925681253,4.886457473162675,0.5945499587118084,11.28755364806867,21.587982832618025,10.300429184549355,7.322654462242563,5.093536865177197,5.480007391889638,,100.0,98.59325913377732,Penn St.,-19.110999999999997,-8.943600000000004,-7.569635916602734,1.0159043296089385,-1.2339489676577218,1
Pepperdine,195,WCC,441.6,452,72,16,69,32,31,262,222,0.2840649967435698,526,184,57,350,2005,5676,2022,4.52445652173913,46.3768115942029,5.339673913043478,7.133152173913043,9.21195652173913,3.7499999999999996,0.6317934782608695,9.17705735660848,17.45635910224439,8.279301745635912,5.565529622980251,5.207674031730171,6.0361307876329064,,100.0,122.10033195047252,Pepperdine,56.195,-4.246800000000005,-4.8352044405048344,0.9827398205659075,0.5138165094098079,1
Pittsburgh,222,ACC,486.4,564,113,9,110,50,78,387,338,-0.8687569363076562,438,210,47,466,2274,4484,2022,6.254111842105264,45.45454545454545,7.16077302631579,8.622532894736842,10.435855263157896,3.885690789473684,1.4432565789473686,9.234828496042216,20.492524186455586,11.257695690413371,15.11627906976744,5.99670077658143,5.376332304436503,,100.0,92.3200534464746,Pittsburgh,-33.943999999999996,-7.999200000000007,-9.25178380145131,0.8318236714975846,-0.36467732377555784,1
Portland,173,WCC,478.2,447,84,10,79,31,37,264,232,3.097035805709563,482,215,48,502,2128,4673,2022,4.366373902132999,39.24050632911392,4.968632371392722,9.44792973651192,8.41279799247177,4.04642409033877,0.6963613550815558,10.103383458646617,23.590225563909776,13.48684210526316,7.129094412331407,4.799252732655743,5.2915023764353055,,100.0,124.82211378936259,Portland,79.33200000000001,-0.8600000000000091,-2.1135587635745634,0.9609024517475222,1.2185667709576327,1
Prairie View,176,SWAC,470.3,553,125,19,90,45,37,396,310,5.023502605934837,427,231,87,394,2244,2929,2022,5.9323835849457796,50.0,7.5781416117371885,7.539868169253667,10.5826068466936,4.420582606846693,0.7080586859451414,10.294117647058822,17.557932263814617,7.263814616755795,7.974137931034483,5.618717745733258,5.957810587960801,,100.0,97.85939818643537,Prairie View,-53.717999999999996,-12.2192,-13.092646241901631,0.909731913330885,-0.3390030395451653,1
Presbyterian,227,Big South,463.90000000000003,578,109,9,134,76,58,418,360,2.35270230504045,512,255,59,421,2278,5251,2022,6.984263849967665,56.71641791044776,8.109506359129123,8.167708557878854,11.213623625781418,4.947186893727096,1.125242509161457,11.194029850746269,18.4811237928007,7.287093942054433,10.175438596491228,6.083914108770762,6.1545992915017855,,100.0,79.74868741281146,Presbyterian,-77.66,-9.824200000000003,-9.707815054790885,0.9739276216903688,-0.3793821672664581,1
Princeton,134,Ivy League,339.1,454,93,7,50,21,50,343,289,-0.7072370600390289,397,175,52,251,1713,4437,2022,7.670303745207903,42.0,9.103509289295191,6.661751695664995,12.049542907696843,4.64464759657918,1.327042170451194,10.215995329830706,14.652656158785756,4.43666082895505,11.185682326621924,6.6877066949178925,6.590418790155585,,100.0,67.93682009766158,Princeton,-94.966,-13.5494,-11.57073279337138,0.8505368472425573,-4.359676387520889,1
Purdue,215,Big Ten,446.70000000000005,507,86,11,169,71,51,332,303,2.4826295319405682,425,222,39,479,2087,7172,2022,6.104768300873069,42.01183431952663,6.689053055742107,9.650772330423102,10.214909335124243,4.472800537273337,1.0275352585627937,10.637278390033542,22.95160517489219,12.314326784858649,10.714285714285714,5.335455905568269,5.322112233587807,,100.0,94.89137051658693,Purdue,-1.383999999999997,-7.354600000000002,-6.277010195762632,1.0071951065708158,-1.0250506979207321,1
Purdue Fort Wayne,214,Horizon,446.40000000000003,561,108,9,148,78,70,409,360,-1.3531697096543702,494,260,66,369,2192,6542,2022,7.258064516129032,52.702702702702695,8.245967741935482,7.439516129032257,11.31048387096774,5.241935483870968,1.411290322580645,11.861313868613138,16.833941605839417,4.972627737226279,12.411347517730496,6.8191649932386635,6.524605959312957,,100.0,75.03453425359147,Purdue Fort Wayne,-82.124,-13.5082,-13.782842413736642,0.9219801500847252,-0.8684491555652212,1
Quinnipiac,154,MAAC,407.3,530,108,7,71,44,48,430,344,0.9648467287917009,391,247,76,379,2086,3471,2022,7.601276700220967,61.97183098591549,9.501595875276209,8.374662410999264,11.711269334642768,5.4578934446354035,1.0606432604959488,11.84084372003835,18.16874400767018,6.327900287631831,10.933940774487471,6.2930860504323345,6.248811542233527,,100.0,69.12529077145098,Quinnipiac,-136.791,-15.961199999999995,-15.021811532748773,0.88095703125,-3.0962117462668513,1
Radford,256,Big South,413.90000000000003,485,109,9,133,78,45,424,357,0.2700792680966275,409,254,84,363,2054,5686,2022,7.7627446243053875,58.64661654135338,9.219618265281468,7.8932109205122005,10.546025610050737,5.5230732060884264,0.9784972215510993,12.366114897760468,17.672833495618306,5.306718597857838,9.911894273127754,6.35220524069684,6.452886601759943,,100.0,66.34522257400309,Radford,-119.118,-13.8066,-11.705131648157472,0.8585229463941381,-4.376674968647325,1
Rhode Island,227,Atlantic 10,469.7,552,109,20,112,63,74,455,383,-1.7594240180784642,506,297,68,416,2304,6189,2022,7.338726846923568,56.25,8.718330849478392,7.971045348094529,10.57696401958697,5.690866510538642,1.4179263359591228,12.890625,18.055555555555554,5.164930555555554,12.758620689655173,6.851047808701596,6.507411880714619,,100.0,73.64573346330776,Rhode Island,-111.819,-13.221400000000003,-14.351713663534595,0.8213202705854911,-1.7460261262978403,1
Rice,250,C-USA,481.70000000000005,561,117,22,145,76,47,406,333,0.24766706581773845,481,228,84,453,2294,6997,2022,6.221714760224206,52.41379310344828,7.585634212165248,8.463774133277973,10.481627569026363,4.2599128088021585,0.8781399211127257,9.93897122929381,19.74716652136007,9.808195292066262,8.901515151515152,5.573703876212123,5.818289288658505,,100.0,92.87784904295826,Rice,-51.44799999999999,-13.607000000000003,-11.559154413978183,0.829710660500415,-4.840538452199228,1
Richmond,219,Atlantic 10,497.6,538,116,13,181,69,56,398,335,1.2101416973384747,519,290,97,477,2419,5998,2022,6.059083601286173,38.12154696132597,7.198553054662379,8.6274115755627,9.730707395498392,5.245176848874598,1.0128617363344052,11.988424968995453,19.71889210417528,7.7304671351798255,9.73913043478261,6.122019411291195,6.254038162188942,,100.0,95.67794519481893,Richmond,-30.732000000000003,-10.459200000000003,-8.829321289097864,0.949386825508059,-2.187473676855893,1
Rider,194,MAAC,469.2,555,112,22,111,48,57,338,302,3.367116099619256,492,217,49,432,2177,4457,2022,5.7928388746803074,43.24324324324324,6.483375959079284,8.286445012787723,10.645780051150895,4.162404092071611,1.0933503836317136,9.967845659163988,19.843821773082222,9.875976113918234,10.382513661202186,5.681619044517895,5.717432822698141,,100.0,100.2620042354751,Rider,-1.0099999999999965,-8.894600000000004,-8.436775214367488,0.9390813446240697,-1.034821736118909,1
Rutgers,271,Big Ten,519.5,451,90,10,146,58,57,277,245,2.4894899332797444,564,254,48,534,2288,5706,2022,4.24446583253128,39.726027397260275,4.798845043310877,9.251203079884505,7.813282001924928,4.400384985563042,0.987487969201155,11.101398601398602,23.33916083916084,12.237762237762238,9.178743961352657,5.357533323691505,5.5811867074883414,,100.0,126.92106160970371,Rutgers,105.605,-0.7392000000000124,-3.0368201184382633,0.8673285629099583,2.1845479443040046,1
SFA,227,WAC,426.9,583,99,22,88,45,79,470,432,-3.6362607352540506,460,213,69,345,2138,6070,2022,9.107519325368939,51.13636363636363,9.908643710470836,7.2733661278988055,12.290934645115954,4.490513000702741,1.6654954321855235,9.962581852198316,16.136576239476145,6.17399438727783,14.656771799628942,7.014140901071326,6.351223300618238,,100.0,43.19161234238433,SFA,-155.243,-16.723599999999998,-15.60269960071535,0.7828528528528528,-5.759680237406556,1
SIUE,193,OVC,463.29999999999995,533,93,6,109,54,72,422,358,-1.2859371577114826,537,295,61,402,2273,5486,2022,6.9544571551910215,49.54128440366973,8.197712065616232,7.809194906108354,10.353982300884956,5.730628102741204,1.398661774228362,12.978442586889575,17.685877694676638,4.707435107787063,11.822660098522167,6.833114515405882,6.627252039376835,,100.0,80.26188311213969,SIUE,-85.356,-15.591000000000001,-12.064152820831934,0.9809480009811136,-3.82965600940817,1
Sacramento St.,246,WAC,497.2,546,103,14,62,22,57,343,312,1.4993539348677285,503,216,57,430,2273,5543,2022,5.647626709573612,35.483870967741936,6.2087691069991955,7.7835880933226065,9.88334674175382,3.909895414320193,1.0317779565567176,9.50285965684118,18.917729872415308,9.414870215574128,10.178571428571429,5.650884269933676,5.71521956340376,,100.0,102.76218948517592,Sacramento St.,20.823,-6.800400000000005,-7.203228684761329,1.0397637337057728,0.6628967039919855,1
Sacred Heart,197,NEC,443.9,589,112,16,78,41,42,451,379,1.523873948100157,514,255,83,352,2260,7203,2022,7.684163099797252,52.56410256410257,9.14395134039198,7.136742509574229,11.941878801531878,5.170083352106331,0.8515431403469251,11.283185840707963,15.575221238938052,4.292035398230089,7.553956834532374,6.171362362435285,6.6702724065242425,,100.0,67.698197156607,Sacred Heart,-127.66199999999999,-17.973999999999997,-14.235447131040244,0.8304554643833988,-7.408097611416755,1
Saint Joseph's,230,Atlantic 10,469.0,552,95,14,90,42,51,391,312,1.230562032205434,443,225,95,399,2252,2790,2022,5.9872068230277184,46.666666666666664,7.50319829424307,7.656716417910448,10.59275053304904,4.317697228144989,0.9786780383795309,9.991119005328597,17.71758436944938,7.7264653641207826,10.323886639676113,6.002061952375392,6.042329348465794,,100.0,96.91548104910335,Saint Joseph's,-54.550999999999995,-10.978400000000002,-11.851023537411315,0.8556755767118271,-0.9790727032545412,1
Saint Louis,208,Atlantic 10,450.6,558,93,18,130,64,48,360,312,3.4234162236167966,427,203,60,400,2152,2872,2022,6.2316910785619175,49.23076923076923,7.1904127829560585,7.989347536617842,11.14513981358189,4.0545938748335555,0.9587217043941412,9.433085501858736,18.587360594795538,9.154275092936802,10.105263157894736,5.603408463116342,5.673668220974238,,100.0,92.70608213943513,Saint Louis,-29.383999999999997,-5.798400000000003,-6.7703512046176835,0.9732877579440435,0.8128119746488984,1
Saint Mary's (CA),222,WCC,470.6,472,81,12,147,54,48,304,260,0.03236155948925798,488,195,92,497,2167,6713,2022,4.972375690607735,36.734693877551024,5.813854653633658,9.504887377815555,9.026774330641732,3.729281767955801,0.9179770505737356,8.99861559760037,22.934933087217352,13.936317489616982,8.955223880597014,5.286349034963786,5.532544257785499,,100.0,114.38829970964277,Saint Mary's (CA),39.619,-4.355000000000007,-5.89965937479961,0.9652173913043478,1.3877224378626662,1
Saint Peter's,190,MAAC,399.5,652,149,37,65,36,61,550,484,-1.9826605168629627,508,291,62,264,2210,4169,2022,10.903629536921152,55.38461538461539,12.390488110137673,5.947434292866083,14.688360450563204,6.555694618272841,1.374217772215269,13.16742081447964,11.945701357466064,-1.2217194570135756,10.720562390158172,7.557142797034627,7.5381453538140075,,100.0,12.267149130501753,Saint Peter's,-254.993,-20.82299999999999,-20.27831652089483,0.7376811594202899,-7.949325915254466,1
Sam Houston,201,WAC,481.4,562,106,14,69,36,46,331,283,3.054959391345664,501,187,64,442,2232,5434,2022,5.290818446198588,52.17391304347826,6.188201080182801,8.263398421271292,10.506855006231824,3.496053178230162,0.8599916909015373,8.378136200716845,19.802867383512545,11.4247311827957,8.409506398537477,5.213087364220552,5.539309123778202,,100.0,108.90552297521876,Sam Houston,23.847,-6.177000000000008,-6.260403059805963,0.9000253968253968,-0.6027366046832308,1
Samford,236,SoCon,484.7,533,97,13,138,68,66,388,326,-1.0298934948982401,501,261,86,416,2321,3335,2022,6.0532288013204045,49.275362318840585,7.204456364761708,7.7243655869610075,9.896843408293789,4.8462966783577475,1.2255003094697752,11.245152951314088,17.92330891856958,6.678155967255494,11.64021164021164,6.444361785697215,6.288904496161921,,100.0,95.77875000344918,Samford,-29.51299999999999,-10.437800000000003,-10.995146225509338,0.9304125528913963,-0.22331806494222128,1
San Diego,239,WCC,510.4,537,110,9,121,37,59,294,267,1.115408782376932,445,195,68,553,2280,6551,2022,4.70807210031348,30.57851239669421,5.184169278996865,9.751175548589343,9.469043887147336,3.4384796238244517,1.0403605015673982,8.552631578947368,24.25438596491228,15.701754385964913,11.706349206349206,5.124661560692962,4.98494517574389,,100.0,118.93893730540567,San Diego,78.353,-3.66660000000001,-6.764520713510702,1.0448473748473748,3.2553000481138965,1
San Diego St.,227,Mountain West,495.6,491,100,18,147,52,53,347,276,2.9011857733116204,476,271,76,504,2316,6322,2022,5.012106537530266,35.374149659863946,6.301452784503632,9.152542372881356,8.916464891041162,4.921307506053268,0.9624697336561743,11.701208981001727,21.761658031088082,10.060449050086355,10.01890359168242,5.699820134828743,5.782945897562765,,100.0,113.70423527633,San Diego St.,16.377000000000006,-10.422600000000005,-10.135863636345078,1.0109605911330048,-0.17373704583302363,1
San Francisco,263,WCC,511.90000000000003,561,108,9,141,64,48,361,328,-1.7727918393895634,516,242,88,470,2404,7302,2022,5.766751318616917,45.39007092198582,6.346942762258253,8.263332682164485,9.863254541902714,4.2547372533697985,0.8439148271146708,10.066555740432612,19.550748752079866,9.484193011647253,8.51063829787234,5.559663529509119,5.861497573766912,,100.0,100.71116579726649,San Francisco,12.252000000000002,-10.328800000000005,-8.476452891253496,1.1090353260869565,-0.8368663124218525,1
San Jose St.,258,Mountain West,512.2,591,108,15,162,88,69,447,398,-1.793121838045085,555,388,69,444,2546,6120,2022,6.993361967981257,54.32098765432099,7.854353768059351,7.801639984381101,10.384615384615383,6.8176493557204205,1.2124170245997656,15.239591516103692,17.439120188531028,2.199528672427336,11.057692307692307,6.937260173352838,6.86761733342534,,100.0,79.5920408919025,San Jose St.,-70.75599999999999,-14.058199999999996,-15.260360830592566,1.0977460516682356,2.453938089526119,1
Santa Clara,210,WCC,459.8,499,99,13,62,32,51,351,297,-1.0603431034271478,435,250,61,490,2195,4159,2022,5.813397129186603,51.61290322580645,6.8703784254023486,9.59112657677251,9.7672901261418,4.89343192692475,0.998260113092649,11.389521640091116,22.323462414578586,10.93394077448747,10.493827160493826,5.58271303734698,5.599769866581261,,100.0,99.90804322512541,Santa Clara,-19.787,-8.375200000000005,-8.90629982341556,0.9347048413601314,-0.0539618863803053,1
Seattle U,238,WAC,427.9,577,99,7,153,68,58,414,367,-2.324065355387452,520,252,66,355,2176,6875,2022,7.719093246085534,44.44444444444444,8.707641972423463,7.466697826594999,12.1360130871699,5.300303809301239,1.2199111942042535,11.580882352941178,16.31433823529412,4.733455882352942,10.034602076124568,6.575320754349231,6.677759489926229,,100.0,67.09678861445292,Seattle U,-102.08399999999999,-15.662499999999996,-14.027437368426025,0.9859702744816012,-1.8579299751634668,1
Seton Hall,208,Big East,454.3,463,100,18,122,57,52,356,324,-2.3401933142364704,462,276,107,439,2162,7700,2022,6.418666079683029,46.72131147540984,7.052608408540612,8.696896324014967,9.172353070658156,5.467752586396654,1.0301562843935725,12.76595744680851,20.305272895467162,7.539315448658652,10.116731517509727,6.32752576253437,6.401248204703838,,100.0,89.48684675703919,Seton Hall,-26.534999999999993,-7.3682000000000025,-8.33999337607187,0.8035528486232711,-0.8295341946709325,1
Siena,166,MAAC,400.5,536,109,12,117,73,55,443,368,0.08092247155576698,416,263,70,358,2061,5522,2022,8.269662921348315,62.39316239316239,9.955056179775282,8.044943820224718,12.044943820224718,5.9101123595505625,1.2359550561797752,12.760795730228045,17.370208636584184,4.609412906356139,11.67728237791932,6.7348852622572295,6.5729319727404505,,100.0,57.61737495779988,Siena,-147.094,-16.434999999999995,-14.582778089571224,0.7767796164959285,-6.5750891497091715,1
South Alabama,193,Sun Belt,471.8,452,73,11,102,43,47,278,250,1.7429959788092324,451,208,67,440,2097,4510,2022,4.76896990250106,42.15686274509804,5.303094531581179,8.393387028401865,8.622297583721917,3.967782958880882,0.8965663416701992,9.918931807343824,20.982355746304243,11.063423938960419,9.437751004016064,5.421465570149177,5.583412895517207,,100.0,117.89043157823941,South Alabama,69.072,-5.715200000000007,-4.295634471732558,0.999553278150046,-1.422119774021695,1
South Carolina,209,SEC,474.8,489,79,6,86,46,72,321,288,-3.8714247410042795,436,246,52,501,2191,5361,2022,5.459140690817186,53.48837209302325,6.084667228306655,9.496630160067397,9.26916596461668,4.66301600673968,1.3647851727042966,11.22774988589685,22.86627110908261,11.63852122318576,14.173228346456693,5.986892283808849,5.492389538367046,,100.0,106.00744075956736,South Carolina,24.005000000000003,-6.765800000000005,-7.555900507438993,0.9210860453648916,0.21044127043610406,1
South Dakota St.,158,Summit League,378.1,383,64,8,83,38,30,263,218,3.871041263473979,369,180,53,371,1749,4693,2022,5.189103411795821,45.78313253012048,6.260248611478445,8.83099709071674,9.116635810632108,4.284580798730494,0.7140967997884158,10.291595197255575,21.21212121212121,10.920526014865636,7.518796992481203,5.160746746562916,5.585908342405934,,100.0,110.65679793554838,South Dakota St.,-0.005999999999996175,-5.094600000000002,-6.288878989448964,0.9078435839028094,0.6771193313607577,1
South Fla.,259,AAC,490.0,559,104,18,108,45,61,362,320,-0.11240192230148147,485,215,55,466,2298,6237,2022,5.877551020408164,41.66666666666667,6.648979591836735,8.559183673469388,10.267346938775509,3.9489795918367347,1.120408163265306,9.355961705831158,20.278503046127067,10.92254134029591,11.172161172161173,5.612387873788734,5.5321079150448424,,100.0,98.80347590168385,South Fla.,-1.7159999999999955,-8.440200000000004,-9.204641970920239,0.8196209981167608,-1.093044422416451,1
Southeast Mo. St.,235,OVC,511.90000000000003,591,114,13,143,49,82,373,331,2.103181136567307,548,226,40,505,2383,6504,2022,5.819495995311584,34.26573426573427,6.557921469036921,8.878687243602265,10.390701308849385,3.9734323109982412,1.4416878296542293,9.483843894250944,21.191775073436844,11.7079311791859,13.015873015873018,5.911294707473565,5.527647406052374,,100.0,99.80303621614395,Southeast Mo. St.,2.3450000000000033,-8.779800000000007,-10.677515767015207,1.0027323355377653,1.9216397581983564,1
Southeastern La.,248,Southland,530.8,644,115,11,118,52,79,429,381,-0.9667155274664496,551,275,87,448,2536,6978,2022,6.4600602863602115,44.06779661016949,7.273926149208743,7.596081386586285,10.919366993217785,4.662773172569706,1.3394875659382066,10.843848580441641,17.665615141955836,6.821766561514195,12.53968253968254,6.535765755461373,6.239252843634869,,100.0,88.77414348674972,Southeastern La.,-39.291999999999994,-10.900200000000003,-10.759599454673262,1.0425296833773086,0.3040698195951954,1
Southern California,225,Pac-12,463.6,506,93,11,124,62,61,328,285,-2.9302169216338214,485,195,55,389,2134,5774,2022,5.532786885245901,50.0,6.36755823986195,7.551768766177739,9.823123382226056,3.7855910267471957,1.1842105263157894,9.137769447047797,18.22867853795689,9.090909090909092,11.172161172161173,5.893129540602137,5.808277988003978,,100.0,104.73944004577054,Southern California,13.088000000000003,-8.606400000000006,-7.404155004974104,0.9779232804232805,-1.3965353684822333,1
Southern Ill.,207,MVC,526.5,580,91,11,105,39,65,326,288,1.541716813259549,522,203,66,478,2410,5540,2022,4.923076923076923,37.142857142857146,5.572649572649572,8.170940170940172,9.914529914529915,3.47008547008547,1.1111111111111112,8.423236514522822,19.83402489626556,11.410788381742739,11.073253833049405,5.564937440624014,5.498947979035094,,100.0,115.23709947320529,Southern Ill.,56.574000000000005,-1.8586000000000062,-6.002627995395215,0.9836135434909515,4.113064749444338,1
Southern Miss.,241,C-USA,592.6,512,93,5,173,60,39,257,218,11.810166812640016,402,181,67,746,2503,4979,2022,3.310833614579818,34.68208092485549,3.903138710766115,11.32973337833277,7.7759028012149844,2.748903138710766,0.5923050961862976,7.231322413104276,29.80423491809828,22.572912504994004,8.843537414965986,3.8363177022168986,4.007980986863784,,100.0,142.99584086977868,Southern Miss.,173.1,1.1825999999999857,0.7811226476353162,1.121517327861377,0.2733416665764733,1
Southern U.,200,SWAC,473.8,565,114,21,59,25,67,435,359,2.19233761820446,547,223,77,340,2287,6203,2022,6.819333051920641,42.3728813559322,8.262980160405235,6.458421274799493,10.732376530181511,4.235964542000844,1.2726888982693119,9.75076519457805,14.866637516397027,5.115872321818978,10.912052117263844,6.545659468623375,6.496114489800116,,100.0,82.58837751863398,Southern U.,-99.503,-14.839399999999998,-13.189843899414509,0.9454446992864424,-2.505838789588637,1
St. Bonaventure,158,Atlantic 10,368.1,517,105,9,93,51,40,387,325,-0.6219877014419745,411,241,59,286,1904,6267,2022,7.946210268948655,54.83870967741935,9.462102689486551,6.992665036674817,12.640586797066014,5.89242053789731,0.9779951100244498,12.657563025210084,15.021008403361344,2.36344537815126,8.869179600886918,6.546721933410952,6.825263120146458,,100.0,63.186409411022446,St. Bonaventure,-117.274,-14.194599999999992,-12.577196491762228,0.845248506048681,-4.216207931223492,1
St. John's (NY),229,Big East,462.5,497,120,5,160,89,41,389,331,-0.8260787144860077,500,282,81,404,2247,6167,2022,6.441081081081081,55.625,7.56972972972973,7.861621621621621,9.671351351351351,5.4875675675675675,0.7978378378378378,12.550066755674234,17.979528259902093,5.429461504227859,7.578558225508318,6.003000118686693,6.465186380389818,,100.0,89.10091727360883,St. John's (NY),-52.39999999999999,-13.084399999999999,-11.140442094634654,0.8885051300405631,-3.5858656751388924,1
St. Thomas (MN),160,Summit League,376.3,357,64,7,57,23,53,237,208,1.3584621852871896,346,215,50,436,1716,3443,2022,4.9747541854903,40.35087719298245,5.6683497209673135,10.427850119585438,8.538400212596333,5.142173797501993,1.267605633802817,12.529137529137529,25.407925407925408,12.878787878787879,13.283208020050125,5.869362063943137,5.5019785916822945,,100.0,114.34734805922484,St. Thomas (MN),31.052,-4.535200000000003,-5.9077542248070065,1.0950337115605986,1.7661465718913565,1
Stanford,268,Pac-12,576.8,540,108,16,159,65,36,300,273,2.1285614235073025,607,259,66,595,2576,5136,2022,4.259708737864078,40.88050314465409,4.680998613037448,9.283980582524272,8.425797503467408,4.04126213592233,0.5617198335644938,10.054347826086957,23.097826086956523,13.043478260869566,5.598755832037325,4.681627025760202,5.40901138648275,,100.0,126.65861743329711,Stanford,124.116,-0.8976000000000104,-1.7131071145014871,1.042321256813081,0.8519522698382965,1
Stetson,195,ASUN,488.5,509,99,5,106,47,47,308,270,3.120721435402756,531,182,48,436,2186,7024,2022,4.974411463664278,44.339622641509436,5.674513817809621,8.032753326509724,9.37768679631525,3.353121801432958,0.8659160696008189,8.325709057639525,19.945105215004574,11.619396157365049,8.131487889273355,5.1211986857286576,5.503662421559564,,100.0,114.3532488599845,Stetson,48.796,-3.9180000000000073,-3.8985718618229215,0.905711318795431,-0.42730981669118817,1
Stony Brook,181,America East,443.8,503,108,18,91,40,53,342,307,0.21277102335950954,514,249,62,355,2118,6759,2022,6.225777377196936,43.956043956043956,6.935556557007661,7.199188823794502,10.200540784136999,5.049571879224876,1.074808472284813,11.756373937677052,16.76109537299339,5.004721435316336,9.347442680776014,6.297979839281555,6.5089979820536215,,100.0,92.80790108079584,Stony Brook,-22.710999999999995,-10.095600000000003,-10.687997719194502,1.0158181111542945,0.7496043305117883,1
TCU,263,Big 12,522.3,509,92,9,164,68,50,306,272,0.8742263678042782,469,264,70,523,2369,5897,2022,4.6869615163699025,41.46341463414634,5.272831705916141,9.012062033314187,8.770821367030443,4.549109707064906,0.8615738081562321,11.143942591810891,22.076825664837486,10.932883073026595,9.633911368015415,5.403252847003752,5.530370939393923,,100.0,119.30240802805154,TCU,80.81700000000001,-9.977100000000007,-5.449353446158707,1.0222374429223744,-4.310707750071256,1
Tarleton St.,243,WAC,443.6,570,107,11,194,89,54,421,353,-1.6107376957519737,403,213,103,380,2200,7234,2022,7.1618575293056805,45.876288659793815,8.541478809738502,7.709648331830477,11.564472497745715,4.321460775473399,1.0955816050495941,9.681818181818182,17.272727272727273,7.590909090909092,11.816192560175056,6.249312111472987,6.0888365024799675,,100.0,76.69097460207858,Tarleton St.,-91.92999999999999,-14.195,-11.887216732192124,0.8284918905833938,-5.246324538808606,1
Tennessee,300,SEC,592.1,428,65,7,111,26,64,192,167,4.525356905868225,506,164,34,695,2371,5370,2022,2.538422563756122,23.423423423423422,2.9184259415639247,10.564093903056916,6.505657828069582,2.492822158419186,0.972808647187975,6.916912695065373,29.312526360185576,22.3956136651202,11.228070175438596,4.303800659135941,4.2274467599110155,,100.0,156.29480046146548,Tennessee,237.352,6.047399999999984,4.95448612131651,0.7707810320781032,2.8913218946067474,1
