"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
"2205",2024,"Maine","America East",1,"33","Noah Lewis","Sr","P",17,7,16.7,39.1,68,83,73,47,33,0,241,175,19,0,1,13,11,14,0,5,2,2,3,422,29,47,0,9,0,8,"6-2","R/R",574113,845,8265319,"http://stats.ncaa.org/players/8265319?year_stat_category_id=15081"
"2206",2024,"Maine","America East",1,"10","Luc Lavigueur","So","P",17,9,6.75,58.2,81,50,44,32,47,0,297,248,15,2,0,5,17,11,0,4,1,2,4,448,70,49,4,3,1,21,"6-3","R/R",574113,845,8263185,"http://stats.ncaa.org/players/8263185?year_stat_category_id=15081"
"2207",2024,"Maine","America East",1,"7","Gianni Gambradella","So","P",10,8,5.68,50.2,52,40,32,22,45,0,231,197,12,2,0,4,6,6,1,1,1,4,2,598,51,51,2,4,1,14,"6-2","R/R",574113,845,8281888,"http://stats.ncaa.org/players/8281888?year_stat_category_id=15081"
"2208",2024,"Maine","America East",1,"15","Marshall Smaracko","Sr","P",20,1,7.79,17.1,27,21,15,11,14,0,100,81,4,1,0,2,4,7,0,15,6,1,0,189,22,15,0,4,1,4,"6-3","R/R",574113,845,8287341,"http://stats.ncaa.org/players/8287341?year_stat_category_id=15081"
"2209",2024,"Maine","America East",1,"37","Owen Wheeler","Fr","P",14,0,12.73,23.1,27,34,33,29,16,0,135,93,6,0,1,7,7,11,0,4,4,0,2,206,29,22,1,0,0,3,"6-0","R/R",574113,845,8426708,"http://stats.ncaa.org/players/8426708?year_stat_category_id=15081"
"2210",2024,"Maine","America East",1,"35","Gabe Gifford","Fr","P",16,4,10.06,34,34,46,38,52,48,0,196,128,8,2,1,2,5,9,0,5,1,3,4,499,21,26,0,5,0,23,"5-10","L/L",574113,845,8426706,"http://stats.ncaa.org/players/8426706?year_stat_category_id=15081"
"2211",2024,"Manhattan","MAAC",1,"29","Noah Mattera","Sr","P",12,11,5.92,48.2,61,36,32,28,42,0,242,195,12,4,2,3,9,11,0,0,0,2,5,484,46,52,4,3,0,12,"-","",574114,871,8503382,"http://stats.ncaa.org/players/8503382?year_stat_category_id=15081"
"2212",2024,"Manhattan","MAAC",1,"21","Joseph Duffield","Fr","P",6,5,10.13,5.1,9,14,6,6,5,0,41,28,0,0,0,0,2,6,0,0,0,0,1,60,8,3,0,3,0,2,"6-4","",574114,871,8491346,"http://stats.ncaa.org/players/8491346?year_stat_category_id=15081"
"2213",2024,"Manhattan","MAAC",1,"10","Greg Shaw","So","P",14,0,3.5,46.1,45,25,18,23,49,0,210,178,10,0,0,3,4,7,0,6,4,1,1,423,48,33,3,1,2,11,"6-3","",574114,871,8271612,"http://stats.ncaa.org/players/8271612?year_stat_category_id=15081"
"2214",2024,"Manhattan","MAAC",1,"18","Brant Vicini","Fr","P",4,0,8.1,3.1,2,3,3,8,1,0,20,11,1,0,1,0,0,0,0,5,2,0,1,23,2,7,0,0,0,0,"6-3","",574114,871,8491326,"http://stats.ncaa.org/players/8491326?year_stat_category_id=15081"
"2215",2024,"Manhattan","MAAC",1,"14","Connor O'Neill","Sr","P",12,6,4.78,52.2,61,40,28,31,44,0,257,217,16,1,1,4,4,5,0,2,0,1,3,633,37,70,3,4,0,14,"5-11","R/R",574114,871,8275498,"http://stats.ncaa.org/players/8275498?year_stat_category_id=15081"
"2216",2024,"Manhattan","MAAC",1,"27","Tyler Babel","Sr","P",9,2,6.75,22.2,21,21,17,31,15,0,126,86,2,1,0,3,4,4,0,11,8,3,2,406,20,30,0,3,1,4,"6-2","R/R",574114,871,8267675,"http://stats.ncaa.org/players/8267675?year_stat_category_id=15081"
"2217",2024,"Manhattan","MAAC",1,"11","Garret Garbinski","So","P",13,4,4.85,39,46,29,21,22,37,0,180,154,8,0,1,5,8,3,1,9,5,0,1,474,44,21,2,5,2,9,"5-11","",574114,871,8267717,"http://stats.ncaa.org/players/8267717?year_stat_category_id=15081"
"2218",2024,"Manhattan","MAAC",1,"38","Trey Packen","So","P",16,0,4.74,24.2,22,20,13,23,28,0,123,92,2,0,0,2,5,7,0,0,0,1,0,406,22,17,0,2,0,13,"6-0","",574114,871,8261691,"http://stats.ncaa.org/players/8261691?year_stat_category_id=15081"
"2219",2024,"Manhattan","MAAC",1,"31","John Kwiatkowski","So","P",18,4,4.05,40,36,23,18,23,33,0,177,146,4,0,0,3,6,6,0,5,4,1,1,542,46,30,2,2,0,8,"6-6","",574114,871,8269806,"http://stats.ncaa.org/players/8269806?year_stat_category_id=15081"
"2220",2024,"Manhattan","MAAC",1,"33","Jorden Sesar","So","P",8,1,3.09,11.2,5,8,4,17,10,0,58,36,1,1,0,0,3,3,0,1,0,0,1,215,9,13,1,0,0,4,"6-4","",574114,871,8491940,"http://stats.ncaa.org/players/8491940?year_stat_category_id=15081"
"2221",2024,"Manhattan","MAAC",1,"34","Jack Mahoney","Sr","P",7,0,2.92,12.1,15,9,4,4,13,0,57,50,3,0,1,1,0,0,0,6,3,0,3,106,7,15,0,0,3,3,"6-1","L/L",574114,871,8491439,"http://stats.ncaa.org/players/8491439?year_stat_category_id=15081"
"2222",2024,"Manhattan","MAAC",1,"54","Carter  Cowburn","Fr","P",9,0,17.36,9.1,17,21,18,12,6,0,63,44,6,1,0,1,4,6,0,3,0,1,0,190,14,7,1,0,0,2,"-","",574114,871,8491938,"http://stats.ncaa.org/players/8491938?year_stat_category_id=15081"
"2223",2024,"Manhattan","MAAC",1,"37","Patrick  Benn","Sr","P",7,2,4.67,17.1,21,11,9,7,13,0,83,75,6,0,0,2,2,1,0,3,3,0,0,148,16,22,0,0,0,3,"6-1","",574114,871,8491949,"http://stats.ncaa.org/players/8491949?year_stat_category_id=15081"
"2224",2024,"Manhattan","MAAC",1,"22","Michael  Staiano","Fr","P",14,3,5.32,45.2,46,33,27,18,60,0,208,177,9,1,1,10,2,9,0,1,0,2,1,499,32,38,3,1,1,20,"6-3","",574114,871,8491350,"http://stats.ncaa.org/players/8491350?year_stat_category_id=15081"
"2225",2024,"Manhattan","MAAC",1,"35","Justin Solimine","Sr","P",14,14,5.84,61.2,62,47,40,43,64,0,295,235,16,2,0,6,5,10,0,0,0,3,4,648,49,60,2,5,0,19,"6-1","R/R",574114,871,8491384,"http://stats.ncaa.org/players/8491384?year_stat_category_id=15081"
"2226",2024,"Marist","MAAC",1,"0","Brian Yetter","Sr","P",19,1,11.25,40,55,53,50,33,47,0,212,167,13,0,0,11,12,8,0,9,7,3,1,793,36,30,0,4,0,15,"6-0","L/R",574115,871,8272747,"http://stats.ncaa.org/players/8272747?year_stat_category_id=15081"
"2227",2024,"Marist","MAAC",1,"32","Caleb Kempler","So","P",12,7,3.57,40.1,35,21,16,17,45,0,180,153,7,0,0,1,2,8,0,4,0,2,0,641,25,47,1,2,1,11,"6-1","",574115,871,8272819,"http://stats.ncaa.org/players/8272819?year_stat_category_id=15081"
"2228",2024,"Marist","MAAC",1,"30","Lance Koenig","Sr","P",12,1,9,15,17,15,15,16,9,0,83,58,6,0,0,2,4,7,0,5,4,1,1,260,17,15,0,0,0,0,"6-1","R/R",574115,871,8268715,"http://stats.ncaa.org/players/8268715?year_stat_category_id=15081"
"2229",2024,"Marist","MAAC",1,"77","Steven Mazza","So","p",7,4,6.51,27.2,29,20,20,7,20,0,116,105,2,0,0,7,3,2,0,0,0,0,2,326,26,30,2,1,0,6,"6-1","",574115,871,8285344,"http://stats.ncaa.org/players/8285344?year_stat_category_id=15081"
"2230",2024,"Marist","MAAC",1,"41","AJ Thomas","So","p",6,0,31.5,4,5,14,14,8,3,0,30,16,1,0,0,1,1,5,0,0,0,0,1,118,4,5,0,1,0,2,"6-3","",574115,871,8286262,"http://stats.ncaa.org/players/8286262?year_stat_category_id=15081"
"2231",2024,"Marist","MAAC",1,"6","Nick Buchman","So","P",5,0,10.8,6.2,3,9,8,10,6,0,36,22,0,0,0,0,3,3,0,0,0,1,0,146,9,4,0,0,0,1,"6-2","-/R",574115,871,8454700,"http://stats.ncaa.org/players/8454700?year_stat_category_id=15081"
"2232",2024,"Marist","MAAC",1,"34","Ty Morris","Jr","P",10,1,11.25,16,29,22,20,5,7,0,83,72,5,0,0,4,2,4,0,11,9,0,2,245,17,18,0,1,0,2,"6-4","R/R",574115,871,8454754,"http://stats.ncaa.org/players/8454754?year_stat_category_id=15081"
"2233",2024,"Marist","MAAC",1,"52","Riley Orr","Sr","P",16,9,8.12,44.1,62,51,40,26,37,0,232,193,10,0,1,5,10,3,0,1,1,4,6,744,49,44,2,6,0,12,"6-2","R/R",574115,871,8454764,"http://stats.ncaa.org/players/8454764?year_stat_category_id=15081"
"2234",2024,"Marist","MAAC",1,"32","Jack Wren","Sr","P",17,5,3.6,50,39,24,20,20,48,0,214,188,4,0,0,3,6,5,0,0,0,0,1,698,43,56,2,1,5,15,"6-5","-/R",574115,871,8454755,"http://stats.ncaa.org/players/8454755?year_stat_category_id=15081"
"2235",2024,"Marist","MAAC",1,"55","Chris Ubner","Jr","P",17,3,6.12,25,27,19,17,22,22,0,128,100,6,2,0,0,7,5,0,6,5,0,1,427,12,38,0,2,1,6,"5-9","R/R",574115,871,8454768,"http://stats.ncaa.org/players/8454768?year_stat_category_id=15081"
"2236",2024,"Marist","MAAC",1,"28","Nate Chudy","Sr","P",10,8,8.67,27,40,27,26,22,27,0,145,114,7,1,0,3,3,3,0,0,0,4,2,581,16,34,0,2,0,3,"6-7","R/R",574115,871,8454772,"http://stats.ncaa.org/players/8454772?year_stat_category_id=15081"
"2237",2024,"Marist","MAAC",1,"2","Will Taylor","So","P",14,6,8.25,48,63,44,44,21,31,0,225,196,11,3,1,12,5,5,0,10,4,1,2,729,44,61,4,3,0,7,"6-2","",574115,871,8454693,"http://stats.ncaa.org/players/8454693?year_stat_category_id=15081"
"2238",2024,"Marist","MAAC",1,"24","Colin Carver","Fr","P",9,0,16.71,7,7,13,13,11,6,0,38,27,1,0,0,3,5,0,0,2,0,0,0,158,7,7,0,1,0,1,"6-1","R/R",574115,871,8454725,"http://stats.ncaa.org/players/8454725?year_stat_category_id=15081"
"2239",2024,"Marist","MAAC",1,"11","Jack Keenan","Sr","P",18,0,5.93,27.1,27,22,18,27,30,0,140,102,4,0,0,1,4,9,0,16,8,0,2,496,26,20,2,0,1,11,"6-2","L/L",574115,871,8454708,"http://stats.ncaa.org/players/8454708?year_stat_category_id=15081"
"2240",2024,"Marist","MAAC",1,"21","Tyler Hartley","So","P",17,8,9.71,51,66,59,55,32,44,0,267,211,16,3,0,8,8,20,0,3,2,1,3,0,46,56,3,5,1,13,"6-2","",574115,871,8454721,"http://stats.ncaa.org/players/8454721?year_stat_category_id=15081"
"2241",2024,"Marist","MAAC",1,"17","Andrew Fierro","Fr","p",15,2,9.61,19.2,28,22,21,19,12,0,113,80,5,1,1,2,5,11,0,12,5,2,1,359,19,24,0,2,0,5,"6-0","",574115,871,8593044,"http://stats.ncaa.org/players/8593044?year_stat_category_id=15081"
"2242",2024,"Marist","MAAC",1,"51","Kai Cottle","Jr","P",4,0,6.75,5.1,8,4,4,4,3,0,29,21,1,0,0,0,3,2,0,0,0,0,2,101,4,8,0,0,0,2,"-","-/R",574115,871,8686379,"http://stats.ncaa.org/players/8686379?year_stat_category_id=15081"
"2243",2024,"Marshall","Sun Belt",1,"15","Cole Agemy","Sr","P",16,4,9.85,24.2,43,32,27,15,20,0,141,115,14,1,0,3,9,6,0,13,9,1,4,343,30,25,0,3,1,6,"6-2","",574116,818,8588129,"http://stats.ncaa.org/players/8588129?year_stat_category_id=15081"
"2244",2024,"Marshall","Sun Belt",1,"18","Peyton Schofield","Sr","P",22,0,5.9,29,29,22,19,16,32,0,136,110,8,1,0,4,4,8,1,15,3,2,0,488,25,23,2,1,0,12,"6-2","",574116,818,8273820,"http://stats.ncaa.org/players/8273820?year_stat_category_id=15081"
"2245",2024,"Marshall","Sun Belt",1,"8","Bryce Blevins","So","P",15,11,3.45,86,85,46,33,20,71,1,367,327,12,1,0,10,4,9,1,3,0,7,4,0,83,93,3,5,0,28,"5-11","-/L",574116,818,8276551,"http://stats.ncaa.org/players/8276551?year_stat_category_id=15081"
"2246",2024,"Marshall","Sun Belt",1,"19","Drew Harlow","Sr","P",14,14,5.61,85,81,59,53,24,80,0,364,324,20,2,0,17,3,8,0,0,0,4,4,998,73,93,6,7,0,14,"6-2","",574116,818,8267306,"http://stats.ncaa.org/players/8267306?year_stat_category_id=15081"
"2247",2024,"Marshall","Sun Belt",1,"6","Eddie Leon","Jr","UT",6,0,15.58,8.2,12,15,15,5,6,0,47,36,3,0,0,3,1,5,0,1,0,0,1,103,8,11,0,1,0,3,"6-1","",574116,818,8272173,"http://stats.ncaa.org/players/8272173?year_stat_category_id=15081"
"2248",2024,"Marshall","Sun Belt",1,"5","Nicholas Weyrich","Jr","P",22,1,3.95,54.2,48,27,24,31,62,0,257,199,8,1,1,0,6,20,2,16,9,5,2,807,60,35,2,4,5,16,"6-4","R/R",574116,818,8271182,"http://stats.ncaa.org/players/8271182?year_stat_category_id=15081"
"2249",2024,"Marshall","Sun Belt",1,"12","Chad Heiner","Sr","P",13,11,7.52,46.2,46,41,39,30,25,0,221,180,9,1,0,6,2,7,0,1,0,2,2,616,55,53,2,6,0,6,"6-0","",574116,818,8287532,"http://stats.ncaa.org/players/8287532?year_stat_category_id=15081"
"2250",2024,"Marshall","Sun Belt",1,"16","Bauer Burkart","Fr","INF",5,0,16.62,4.1,4,9,8,7,2,0,26,16,1,1,0,2,1,2,0,2,0,0,1,95,2,8,0,0,0,2,"-","",574116,818,8588073,"http://stats.ncaa.org/players/8588073?year_stat_category_id=15081"
"2251",2024,"Marshall","Sun Belt",1,"20","Griffin Miller","Fr","P",20,3,4.98,43.1,46,36,24,25,37,0,214,168,6,0,0,3,3,15,1,13,3,3,3,646,50,36,3,3,0,12,"6-2","",574116,818,8588074,"http://stats.ncaa.org/players/8588074?year_stat_category_id=15081"
"2252",2024,"Marshall","Sun Belt",1,"50","Charlie Krebs","Fr","P",4,0,6.35,5.2,7,4,4,4,6,0,28,24,2,0,0,0,0,0,0,1,0,0,0,93,5,6,0,0,0,2,"6-2","",574116,818,8588101,"http://stats.ncaa.org/players/8588101?year_stat_category_id=15081"
"2253",2024,"Marshall","Sun Belt",1,"38","Jensen Seculer","Fr","P",5,0,9.95,6.1,12,16,7,3,5,0,39,35,1,1,0,3,1,0,0,0,0,0,1,60,10,5,0,0,1,0,"6-3","",574116,818,8588081,"http://stats.ncaa.org/players/8588081?year_stat_category_id=15081"
"2254",2024,"Marshall","Sun Belt",1,"42","Lenny Washington","Sr","P",13,0,11.15,15.1,19,20,19,13,9,0,79,63,6,0,0,3,4,2,0,4,1,0,1,200,12,22,0,0,0,4,"6-3","",574116,818,8588090,"http://stats.ncaa.org/players/8588090?year_stat_category_id=15081"
"2255",2024,"Marshall","Sun Belt",1,"27","Alex McKay","Sr","P",19,0,4.3,29.1,16,15,14,17,31,0,127,101,4,0,1,2,9,7,0,14,2,1,1,398,28,27,0,0,0,4,"6-0","",574116,818,8588120,"http://stats.ncaa.org/players/8588120?year_stat_category_id=15081"
"2256",2024,"Marshall","Sun Belt",1,"22","Nick Jodway","Sr","UT",13,0,10.8,11.2,20,17,14,9,15,0,70,54,7,0,0,2,1,5,1,12,11,1,1,198,9,10,0,2,1,4,"6-0","",574116,818,8588130,"http://stats.ncaa.org/players/8588130?year_stat_category_id=15081"
"2257",2024,"Marshall","Sun Belt",1,"32","Carter Lyles","Sr","P",11,11,7.62,28.1,45,27,24,16,18,0,149,125,13,0,0,1,4,6,0,0,0,1,1,399,29,30,0,5,0,7,"6-3","",574116,818,8588132,"http://stats.ncaa.org/players/8588132?year_stat_category_id=15081"
"2258",2024,"Maryland","Big Ten",1,"26","Nate Haberthier","Sr","P",17,0,7.77,24.1,35,27,21,12,12,0,122,103,4,0,0,3,3,5,0,12,8,2,0,335,32,22,2,0,2,2,"6-5","R/R",574118,827,8274257,"http://stats.ncaa.org/players/8274257?year_stat_category_id=15081"
"2259",2024,"Maryland","Big Ten",1,"21","Kenny Lippman","Fr","P",18,9,4.55,65.1,60,39,33,36,64,0,293,243,20,0,0,4,12,8,1,8,2,3,3,945,51,69,4,4,2,10,"6-4","R/R",574118,827,8273352,"http://stats.ncaa.org/players/8273352?year_stat_category_id=15081"
"2260",2024,"Maryland","Big Ten",1,"5","Andrew Johnson","Jr","P",14,0,5.06,32,22,19,18,24,32,0,141,114,6,0,0,6,8,1,0,11,4,1,1,511,22,38,1,1,0,9,"6-0","L/L",574118,827,8260415,"http://stats.ncaa.org/players/8260415?year_stat_category_id=15081"
"2261",2024,"Maryland","Big Ten",1,"35","Ryan Van Buren","Jr","P",11,9,5.93,41,49,30,27,13,27,0,183,164,8,2,0,11,2,2,0,1,1,1,3,468,38,53,5,0,0,12,"6-3","R/R",574118,827,8264205,"http://stats.ncaa.org/players/8264205?year_stat_category_id=15081"
"2262",2024,"Maryland","Big Ten",1,"37","Logan Ott","Sr","P",4,0,22.5,4,14,10,10,1,1,0,26,25,7,0,0,1,0,0,0,0,0,0,0,81,6,4,0,0,0,0,"5-11","",574118,827,8265497,"http://stats.ncaa.org/players/8265497?year_stat_category_id=15081"
"2263",2024,"Maryland","Big Ten",1,"16","Garrett French","Sr","P",3,0,17.18,3.2,8,7,7,2,4,0,22,19,1,0,0,3,1,1,0,1,1,0,0,86,4,3,0,1,0,0,"6-2","R/R",574118,827,8414333,"http://stats.ncaa.org/players/8414333?year_stat_category_id=15081"
"2264",2024,"Maryland","Big Ten",1,"14","Trystan Sarcone","Sr","P",12,1,7.84,20.2,26,19,18,6,21,0,95,85,5,0,0,9,0,2,0,8,3,0,2,330,23,16,1,0,2,5,"6-1","B/L",574118,827,8414325,"http://stats.ncaa.org/players/8414325?year_stat_category_id=15081"
"2265",2024,"Maryland","Big Ten",1,"47","Alex Walsh","Sr","P",12,0,6.16,19,16,17,13,13,13,0,86,72,3,0,1,7,2,1,0,7,3,0,0,274,15,27,1,1,2,3,"6-4","R/R",574118,827,8414560,"http://stats.ncaa.org/players/8414560?year_stat_category_id=15081"
"2266",2024,"Maryland","Big Ten",1,"13","Logan Koester","Sr","P",14,14,6,72,89,59,48,28,40,0,336,294,18,0,1,8,1,4,0,0,0,8,2,0,86,78,6,6,0,6,"6-4","R/R",574118,827,8414322,"http://stats.ncaa.org/players/8414322?year_stat_category_id=15081"
"2267",2024,"Maryland","Big Ten",1,"36","Hunter Baynes","Fr","P",1,0,0,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,20,0,0,0,0,0,0,"6-3","R/R",574118,827,8414520,"http://stats.ncaa.org/players/8414520?year_stat_category_id=15081"
"2268",2024,"Maryland","Big Ten",1,"42","Duke McCarron","Fr","P",8,0,12.91,7.2,9,11,11,9,5,0,44,31,2,0,0,1,0,3,0,1,1,0,1,151,6,12,0,0,1,1,"6-1","R/R",574118,827,8414534,"http://stats.ncaa.org/players/8414534?year_stat_category_id=15081"
"2269",2024,"Maryland","Big Ten",1,"0","Logan Berrier","Sr","P",20,0,2.81,41.2,32,13,13,15,38,0,167,145,2,0,1,0,5,4,1,18,2,1,2,636,48,28,7,1,7,12,"6-1","R/R",574118,827,8414302,"http://stats.ncaa.org/players/8414302?year_stat_category_id=15081"
"2270",2024,"Maryland","Big Ten",1,"43","Joey McMannis","Fr","P",12,10,4.99,48.2,51,37,27,30,37,0,232,190,10,1,0,6,0,7,0,0,0,2,3,875,53,48,1,2,0,15,"6-5","R/R",574118,827,8414544,"http://stats.ncaa.org/players/8414544?year_stat_category_id=15081"
"2271",2024,"Maryland","Big Ten",1,"17","Omar Melendez","Jr","P",14,6,4.64,52.1,57,29,27,21,44,0,230,200,9,0,0,13,0,4,0,0,0,3,2,794,39,63,5,2,2,8,"6-6","L/L",574118,827,8414335,"http://stats.ncaa.org/players/8414335?year_stat_category_id=15081"
"2272",2024,"Maryland","Big Ten",1,"2","Meade Johnson","Jr","P",9,4,7.06,21.2,23,21,17,22,23,0,115,86,8,0,0,2,4,5,0,5,5,0,2,482,12,27,0,2,0,7,"6-3","L/R",574118,827,8414579,"http://stats.ncaa.org/players/8414579?year_stat_category_id=15081"
"2273",2024,"Maryland","Big Ten",1,"20","Evan Smith","Fr","P",15,3,5.24,34.1,32,22,20,23,37,0,160,132,8,0,0,3,2,2,1,13,4,1,2,563,23,41,1,2,0,17,"6-1","R/L",574118,827,8414596,"http://stats.ncaa.org/players/8414596?year_stat_category_id=15081"
"2274",2024,"Massachusetts","Atlantic 10",1,"39","Sam Belliveau","So","P",9,9,6.47,40.1,57,37,29,20,18,0,199,167,8,1,0,2,2,7,0,0,0,3,2,664,47,43,2,5,0,8,"6-1","R/R",574120,820,8265628,"http://stats.ncaa.org/players/8265628?year_stat_category_id=15081"
"2275",2024,"Massachusetts","Atlantic 10",1,"6","Zack Given","Sr","P",17,0,6.57,24.2,33,19,18,9,22,0,118,104,2,1,0,3,2,2,0,6,5,2,1,282,27,21,1,1,1,8,"6-1","L/L",574120,820,8276312,"http://stats.ncaa.org/players/8276312?year_stat_category_id=15081"
"2276",2024,"Massachusetts","Atlantic 10",1,"45","Max LeBlanc","Sr","P",3,3,7.27,8.2,5,7,7,12,11,0,41,28,0,0,0,0,1,1,0,0,0,0,0,125,6,6,0,1,0,4,"6-6","R/R",574120,820,8279109,"http://stats.ncaa.org/players/8279109?year_stat_category_id=15081"
"2277",2024,"Massachusetts","Atlantic 10",1,"41","Justin Masteralexis","Fr","P",11,10,4.14,50,41,26,23,27,38,0,218,182,6,0,1,7,0,6,0,0,0,2,1,616,32,70,5,1,0,8,"6-2","L/L",574120,820,8285250,"http://stats.ncaa.org/players/8285250?year_stat_category_id=15081"
"2278",2024,"Massachusetts","Atlantic 10",1,"29","Dylan Terwilliger","So","P",11,0,9,17,22,17,17,11,14,0,87,68,3,0,0,2,0,6,0,8,3,0,2,261,5,28,0,1,0,5,"6-1","R/R",574120,820,8287177,"http://stats.ncaa.org/players/8287177?year_stat_category_id=15081"
"2279",2024,"Massachusetts","Atlantic 10",1,"30","Mikey Jensen","So","P",18,0,6.95,33.2,49,28,26,16,15,0,160,137,7,2,0,2,1,1,0,15,10,3,3,472,37,40,1,2,1,6,"5-8","R/R",574120,820,8284840,"http://stats.ncaa.org/players/8284840?year_stat_category_id=15081"
"2280",2024,"Massachusetts","Atlantic 10",1,"14","Charlie Devin","Sr","P",8,0,25.65,6.2,18,19,19,8,6,0,50,37,5,1,2,3,2,5,0,11,7,0,0,95,3,9,0,1,1,3,"5-10","R/R",574120,820,8588767,"http://stats.ncaa.org/players/8588767?year_stat_category_id=15081"
"2281",2024,"Massachusetts","Atlantic 10",1,"36","Andrew Middleton","Fr","P",14,3,4.63,23.1,16,14,12,16,25,0,109,84,1,0,0,0,0,7,0,10,1,0,2,296,11,32,2,2,3,7,"6-2","R/L",574120,820,8588826,"http://stats.ncaa.org/players/8588826?year_stat_category_id=15081"
"2282",2024,"Massachusetts","Atlantic 10",1,"40","Callen Powers","Fr","P",11,2,7.4,20.2,30,20,17,7,11,0,101,90,6,1,0,5,2,2,0,7,1,2,0,368,21,26,1,1,1,4,"6-5","R/R",574120,820,8588829,"http://stats.ncaa.org/players/8588829?year_stat_category_id=15081"
"2283",2024,"Massachusetts","Atlantic 10",1,"43","Jack Levine","Fr","P",6,0,6.35,5.2,5,7,4,4,5,0,33,21,1,0,0,2,0,7,0,7,2,1,0,117,7,5,1,0,0,2,"6-5","R/R",574120,820,8588836,"http://stats.ncaa.org/players/8588836?year_stat_category_id=15081"
"2284",2024,"Massachusetts","Atlantic 10",1,"18","Robbie O'Connor","Fr","P",14,14,4.72,74.1,71,52,39,20,51,0,337,285,17,0,0,6,6,20,0,0,0,5,7,969,87,77,3,6,0,20,"6-4","R/R",574120,820,8588775,"http://stats.ncaa.org/players/8588775?year_stat_category_id=15081"
"2285",2024,"Massachusetts","Atlantic 10",1,"23","Leif Bigelow","Sr","P",19,1,4.26,44.1,35,23,21,18,42,0,189,162,8,1,0,5,0,4,1,15,9,4,1,624,35,51,4,3,2,19,"6-3","R/R",574120,820,8588811,"http://stats.ncaa.org/players/8588811?year_stat_category_id=15081"
"2286",2024,"Massachusetts","Atlantic 10",1,"34","Renn Lints","Sr","P",14,10,7.27,69.1,101,62,56,25,30,0,347,294,19,1,0,6,1,15,0,6,6,6,7,932,77,90,3,2,0,7,"6-4","R/R",574120,820,8588819,"http://stats.ncaa.org/players/8588819?year_stat_category_id=15081"
"2287",2024,"Massachusetts","Atlantic 10",1,"42","Andrew Houghton","Fr","P",4,1,14.09,7.2,11,13,12,11,11,0,47,33,5,0,0,0,0,3,0,0,0,0,0,179,2,8,1,0,0,5,"6-4","L/L",574120,820,8588835,"http://stats.ncaa.org/players/8588835?year_stat_category_id=15081"
"2288",2024,"Massachusetts","Atlantic 10",1,"9","Jacob Terwilliger","Sr","P",11,0,10.13,16,24,21,18,13,15,0,87,68,6,1,1,1,3,3,0,16,8,1,2,182,16,13,0,3,0,9,"5-11","R/R",574120,820,8588761,"http://stats.ncaa.org/players/8588761?year_stat_category_id=15081"
"2289",2024,"McNeese","Southland",1,"46","Brock Barthelemy","Sr","P",17,0,7.46,25.1,28,26,21,20,27,0,127,103,5,1,0,6,5,1,1,9,2,1,2,435,15,32,3,1,2,5,"6-0","",574121,914,8265806,"http://stats.ncaa.org/players/8265806?year_stat_category_id=15081"
"2290",2024,"McNeese","Southland",1,"35","Cade Hart","Sr","P",1,0,40.5,0.2,3,3,3,2,0,0,7,5,1,0,0,0,1,0,0,3,3,0,0,26,2,0,0,0,0,0,"6-1","",574121,914,8276276,"http://stats.ncaa.org/players/8276276?year_stat_category_id=15081"
"2291",2024,"McNeese","Southland",1,"50","Cameron Lejeune","Jr","P",24,7,4.14,74,89,39,34,26,57,0,336,299,15,1,0,6,1,3,2,13,7,6,2,0,87,68,7,2,6,8,"6-0","",574121,914,8263834,"http://stats.ncaa.org/players/8263834?year_stat_category_id=15081"
"2292",2024,"McNeese","Southland",1,"38","Brian Shadrick","Sr","P",13,0,7.94,11.1,13,10,10,11,9,0,60,43,3,0,1,1,8,4,0,16,10,0,2,227,12,11,2,0,1,3,"6-3","",574121,914,8272088,"http://stats.ncaa.org/players/8272088?year_stat_category_id=15081"
"2293",2024,"McNeese","Southland",1,"37","Clay Kennedy","Sr","P",8,0,12.15,6.2,7,10,9,8,5,0,39,26,0,1,0,2,3,2,0,5,4,2,1,122,4,11,0,0,0,2,"6-3","",574121,914,8267900,"http://stats.ncaa.org/players/8267900?year_stat_category_id=15081"
"2294",2024,"McNeese","Southland",1,"39","David Carr","Sr","P",5,0,10.38,4.1,4,5,5,3,2,0,20,15,0,1,0,0,2,0,0,3,2,1,1,50,6,5,0,0,0,0,"6-0","",574121,914,8277584,"http://stats.ncaa.org/players/8277584?year_stat_category_id=15081"
"2295",2024,"McNeese","Southland",1,"25","Ty Abraham","Sr","P",22,4,6.22,59.1,63,44,41,31,58,0,271,230,10,3,2,5,6,2,1,17,5,7,1,833,41,71,4,3,0,24,"6-2","",574121,914,8260726,"http://stats.ncaa.org/players/8260726?year_stat_category_id=15081"
"2296",2024,"McNeese","Southland",1,"32","Kainin Morrow","Sr","P",24,1,6.93,37.2,50,36,29,24,34,0,191,155,14,0,0,7,4,11,2,20,12,1,0,603,28,41,3,2,2,11,"6-0","",574121,914,8287447,"http://stats.ncaa.org/players/8287447?year_stat_category_id=15081"
