"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","IBB","RBI2out","Ht","B/T","team_id","conference_id","player_id","player_url"
"4341",2024,"Manhattan","MAAC",1,"29","Noah Mattera","Sr","P",12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",574114,871,8503382,"http://stats.ncaa.org/players/8503382?year_stat_category_id=15080"
"4342",2024,"Manhattan","MAAC",1,"26","Drew  Wyers","So","INF",52,52,0.286,0.417,0.508,42,189,54,14,2,96,8,46,31,18,9,0,39,4,3,2,6,0,0,"6-2","",574114,871,8491359,"http://stats.ncaa.org/players/8491359?year_stat_category_id=15080"
"4343",2024,"Manhattan","MAAC",1,"99","Nate Ryhlick","So","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574114,871,8491316,"http://stats.ncaa.org/players/8491316?year_stat_category_id=15080"
"4344",2024,"Manhattan","MAAC",1,"21","Joseph Duffield","Fr","P",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","",574114,871,8491346,"http://stats.ncaa.org/players/8491346?year_stat_category_id=15080"
"4345",2024,"Manhattan","MAAC",1,"23","Trevor Hansen","So","INF",52,51,0.291,0.344,0.469,29,196,57,8,0,92,9,41,16,1,2,3,68,2,1,1,5,0,0,"6-4","",574114,871,8259485,"http://stats.ncaa.org/players/8259485?year_stat_category_id=15080"
"4346",2024,"Manhattan","MAAC",1,"6","Trevor Santos","Sr","OF",32,25,0.189,0.316,0.253,18,95,18,3,0,24,1,9,16,2,1,1,16,5,1,0,0,0,0,"5-11","L/L",574114,871,8261061,"http://stats.ncaa.org/players/8261061?year_stat_category_id=15080"
"4347",2024,"Manhattan","MAAC",1,"1","Frankie Marinelli","Sr","OF",52,52,0.267,0.44,0.321,50,187,50,7,0,60,1,20,49,12,4,1,48,2,6,1,14,2,0,"6-0","L/L",574114,871,8272800,"http://stats.ncaa.org/players/8272800?year_stat_category_id=15080"
"4348",2024,"Manhattan","MAAC",1,"10","Greg Shaw","So","P",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574114,871,8271612,"http://stats.ncaa.org/players/8271612?year_stat_category_id=15080"
"4349",2024,"Manhattan","MAAC",1,"18","Brant Vicini","Fr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574114,871,8491326,"http://stats.ncaa.org/players/8491326?year_stat_category_id=15080"
"4350",2024,"Manhattan","MAAC",1,"4","Ryan Ash","Jr","OF",8,0,0,0.3,0,1,7,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,"6-2","R/R",574114,871,8269342,"http://stats.ncaa.org/players/8269342?year_stat_category_id=15080"
"4351",2024,"Manhattan","MAAC",1,"14","Connor O'Neill","Sr","P",12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","R/R",574114,871,8275498,"http://stats.ncaa.org/players/8275498?year_stat_category_id=15080"
"4352",2024,"Manhattan","MAAC",1,"13","Daniel  Perez","Jr","INF",52,52,0.328,0.441,0.414,39,186,61,7,0,77,3,30,32,8,3,6,35,2,5,0,14,0,0,"5-11","L/R",574114,871,0,NA
"4353",2024,"Manhattan","MAAC",1,"5","Andreaus Lewis","Jr","C",31,25,0.189,0.277,0.367,12,90,17,4,0,33,4,14,10,1,0,0,36,3,0,0,1,0,0,"5-10","",574114,871,8491265,"http://stats.ncaa.org/players/8491265?year_stat_category_id=15080"
"4354",2024,"Manhattan","MAAC",1,"7","Chase  Swain","So","OF",40,39,0.392,0.464,0.575,28,153,60,9,2,88,5,41,23,1,4,0,31,2,1,1,15,0,0,"6-0","",574114,871,8491273,"http://stats.ncaa.org/players/8491273?year_stat_category_id=15080"
"4355",2024,"Manhattan","MAAC",1,"27","Tyler Babel","Sr","P",9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574114,871,8267675,"http://stats.ncaa.org/players/8267675?year_stat_category_id=15080"
"4356",2024,"Manhattan","MAAC",1,"11","Garret Garbinski","So","P",13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","",574114,871,8267717,"http://stats.ncaa.org/players/8267717?year_stat_category_id=15080"
"4357",2024,"Manhattan","MAAC",1,"12","Logan Pfannenbecker","Sr","C",34,30,0.236,0.404,0.311,21,106,25,5,0,33,1,10,25,5,0,5,30,1,1,1,1,0,0,"5-9","R/R",574114,871,8260496,"http://stats.ncaa.org/players/8260496?year_stat_category_id=15080"
"4358",2024,"Manhattan","MAAC",1,"38","Trey Packen","So","P",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",574114,871,8261691,"http://stats.ncaa.org/players/8261691?year_stat_category_id=15080"
"4359",2024,"Manhattan","MAAC",1,"31","John Kwiatkowski","So","P",18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","",574114,871,8269806,"http://stats.ncaa.org/players/8269806?year_stat_category_id=15080"
"4360",2024,"Manhattan","MAAC",1,"17","Ryan Eaton","So","OF",12,3,0,0.467,0,0,8,0,0,0,0,0,0,6,1,0,1,5,0,0,0,0,0,0,"5-9","",574114,871,8275907,"http://stats.ncaa.org/players/8275907?year_stat_category_id=15080"
"4361",2024,"Manhattan","MAAC",1,"17","Nico  Mattera","Jr","OF",7,1,0,0.125,0,0,7,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,"-","",574114,871,8491935,"http://stats.ncaa.org/players/8491935?year_stat_category_id=15080"
"4362",2024,"Manhattan","MAAC",1,"33","Jorden Sesar","So","P",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","",574114,871,8491940,"http://stats.ncaa.org/players/8491940?year_stat_category_id=15080"
"4363",2024,"Manhattan","MAAC",1,"34","Jack Mahoney","Sr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","L/L",574114,871,8491439,"http://stats.ncaa.org/players/8491439?year_stat_category_id=15080"
"4364",2024,"Manhattan","MAAC",1,"19","Vincent  Davis","Fr","INF",41,36,0.268,0.379,0.488,27,127,34,7,0,62,7,32,16,8,2,0,44,4,0,0,1,0,0,"6-10","",574114,871,8491258,"http://stats.ncaa.org/players/8491258?year_stat_category_id=15080"
"4365",2024,"Manhattan","MAAC",1,"9","Josiah Brown","Fr","INF",26,21,0.145,0.274,0.194,6,62,9,0,0,12,1,7,10,1,0,1,32,1,1,0,0,0,0,"6-0","",574114,871,8491282,"http://stats.ncaa.org/players/8491282?year_stat_category_id=15080"
"4366",2024,"Manhattan","MAAC",1,"54","Carter  Cowburn","Fr","P",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",574114,871,8491938,"http://stats.ncaa.org/players/8491938?year_stat_category_id=15080"
"4367",2024,"Manhattan","MAAC",1,"42","Landon Leonard","Fr","INF",7,4,0.118,0.167,0.118,0,17,2,0,0,2,0,2,1,0,0,0,7,2,0,0,0,0,0,"6-1","",574114,871,8491942,"http://stats.ncaa.org/players/8491942?year_stat_category_id=15080"
"4368",2024,"Manhattan","MAAC",1,"44","Dominic  Miranda","Fr","C",2,1,0,0.333,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,"6-0","",574114,871,8491947,"http://stats.ncaa.org/players/8491947?year_stat_category_id=15080"
"4369",2024,"Manhattan","MAAC",1,"3","Kai Hutchins","Fr","OF",20,8,0.179,0.304,0.205,5,39,7,1,0,8,0,2,7,0,0,1,15,0,0,0,1,0,0,"5-10","",574114,871,8491279,"http://stats.ncaa.org/players/8491279?year_stat_category_id=15080"
"4370",2024,"Manhattan","MAAC",1,"81","JD Stemhagen","Fr","OF",15,5,0.273,0.407,0.273,7,22,6,0,0,6,0,3,5,0,0,2,4,1,2,0,0,0,0,"6-0","",574114,871,8526719,"http://stats.ncaa.org/players/8526719?year_stat_category_id=15080"
"4371",2024,"Manhattan","MAAC",1,"28","Ryan Brader","Fr","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574114,871,8526732,"http://stats.ncaa.org/players/8526732?year_stat_category_id=15080"
"4372",2024,"Manhattan","MAAC",1,"37","Patrick  Benn","Sr","P",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",574114,871,8491949,"http://stats.ncaa.org/players/8491949?year_stat_category_id=15080"
"4373",2024,"Manhattan","MAAC",1,"47","Aidan  Katzman","Fr","OF",21,13,0.229,0.327,0.271,8,48,11,0,1,13,0,4,6,1,0,2,9,0,2,0,1,0,0,"5-10","",574114,871,8491950,"http://stats.ncaa.org/players/8491950?year_stat_category_id=15080"
"4374",2024,"Manhattan","MAAC",1,"22","Michael  Staiano","Fr","P",14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574114,871,8491350,"http://stats.ncaa.org/players/8491350?year_stat_category_id=15080"
"4375",2024,"Manhattan","MAAC",1,"35","Justin Solimine","Sr","P",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574114,871,8491384,"http://stats.ncaa.org/players/8491384?year_stat_category_id=15080"
"4376",2024,"Manhattan","MAAC",1,"16","Dylan Mayer","Fr","INF",38,36,0.229,0.333,0.39,18,118,27,5,1,46,4,20,15,5,3,0,47,3,0,0,3,0,0,"6-3","",574114,871,8491412,"http://stats.ncaa.org/players/8491412?year_stat_category_id=15080"
"4377",2024,"Manhattan","MAAC",1,"15","Jake Hatch","Fr","c",23,14,0.206,0.301,0.27,10,63,13,1,0,17,1,8,7,2,1,1,17,0,0,0,0,0,0,"-","",574114,871,8678957,"http://stats.ncaa.org/players/8678957?year_stat_category_id=15080"
"4378",2024,"Marist","MAAC",1,"5","Nathan Lincoln","Jr","2b",14,13,0.205,0.286,0.227,4,44,9,1,0,10,0,2,4,1,0,1,11,1,2,0,3,0,0,"5-11","",574115,871,8271209,"http://stats.ncaa.org/players/8271209?year_stat_category_id=15080"
"4379",2024,"Marist","MAAC",1,"10","Brady Steinert","So","2b",31,28,0.151,0.269,0.172,14,93,14,2,0,16,0,8,14,1,0,4,19,5,1,0,3,0,0,"6-1","",574115,871,8276122,"http://stats.ncaa.org/players/8276122?year_stat_category_id=15080"
"4380",2024,"Marist","MAAC",1,"1","Marco Ali","Sr","INF",30,30,0.306,0.375,0.396,23,111,34,10,0,44,0,18,12,2,3,1,19,6,1,0,4,0,0,"6-0","R/R",574115,871,8263249,"http://stats.ncaa.org/players/8263249?year_stat_category_id=15080"
"4381",2024,"Marist","MAAC",1,"0","Brian Yetter","Sr","P",19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/R",574115,871,8272747,"http://stats.ncaa.org/players/8272747?year_stat_category_id=15080"
"4382",2024,"Marist","MAAC",1,"32","Caleb Kempler","So","P",12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",574115,871,8272819,"http://stats.ncaa.org/players/8272819?year_stat_category_id=15080"
"4383",2024,"Marist","MAAC",1,"23","Ethan Conrad","So","ph/1b",55,55,0.389,0.467,0.704,55,226,88,18,13,159,9,52,27,6,0,0,32,7,5,4,17,3,0,"6-3","",574115,871,8272951,"http://stats.ncaa.org/players/8272951?year_stat_category_id=15080"
"4384",2024,"Marist","MAAC",1,"27","Bayram Hot","So","3b",55,55,0.278,0.383,0.485,30,198,55,14,3,96,7,37,29,8,5,0,42,4,0,4,9,1,0,"6-2","",574115,871,8259992,"http://stats.ncaa.org/players/8259992?year_stat_category_id=15080"
"4385",2024,"Marist","MAAC",1,"20","Kyle Pollack","So","ph/c",31,30,0.217,0.309,0.255,9,106,23,1,0,27,1,14,13,2,2,2,33,3,0,0,1,0,0,"6-0","",574115,871,8268562,"http://stats.ncaa.org/players/8268562?year_stat_category_id=15080"
"4386",2024,"Marist","MAAC",1,"30","Lance Koenig","Sr","P",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574115,871,8268715,"http://stats.ncaa.org/players/8268715?year_stat_category_id=15080"
"4387",2024,"Marist","MAAC",1,"18","Austin Bohlman","So","INF",12,10,0.212,0.325,0.485,6,33,7,0,0,16,3,8,5,1,1,1,9,2,0,0,0,0,0,"6-0","",574115,871,8281713,"http://stats.ncaa.org/players/8281713?year_stat_category_id=15080"
"4388",2024,"Marist","MAAC",1,"77","Steven Mazza","So","p",7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",574115,871,8285344,"http://stats.ncaa.org/players/8285344?year_stat_category_id=15080"
"4389",2024,"Marist","MAAC",1,"41","AJ Thomas","So","p",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574115,871,8286262,"http://stats.ncaa.org/players/8286262?year_stat_category_id=15080"
"4390",2024,"Marist","MAAC",1,"6","Nick Buchman","So","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","-/R",574115,871,8454700,"http://stats.ncaa.org/players/8454700?year_stat_category_id=15080"
"4391",2024,"Marist","MAAC",1,"34","Ty Morris","Jr","P",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",574115,871,8454754,"http://stats.ncaa.org/players/8454754?year_stat_category_id=15080"
"4392",2024,"Marist","MAAC",1,"52","Riley Orr","Sr","P",16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574115,871,8454764,"http://stats.ncaa.org/players/8454764?year_stat_category_id=15080"
"4393",2024,"Marist","MAAC",1,"7","Dylan Millman","So","OF",22,19,0.186,0.337,0.229,9,70,13,1,1,16,0,7,13,3,0,0,23,2,0,2,1,0,0,"5-11","",574115,871,8454704,"http://stats.ncaa.org/players/8454704?year_stat_category_id=15080"
"4394",2024,"Marist","MAAC",1,"32","Jack Wren","Sr","P",17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","-/R",574115,871,8454755,"http://stats.ncaa.org/players/8454755?year_stat_category_id=15080"
"4395",2024,"Marist","MAAC",1,"55","Chris Ubner","Jr","P",17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-9","R/R",574115,871,8454768,"http://stats.ncaa.org/players/8454768?year_stat_category_id=15080"
"4396",2024,"Marist","MAAC",1,"28","Nate Chudy","Sr","P",10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-7","R/R",574115,871,8454772,"http://stats.ncaa.org/players/8454772?year_stat_category_id=15080"
"4397",2024,"Marist","MAAC",1,"2","Will Taylor","So","P",14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574115,871,8454693,"http://stats.ncaa.org/players/8454693?year_stat_category_id=15080"
"4398",2024,"Marist","MAAC",1,"4","Danny Moshier","Sr","C",41,36,0.235,0.303,0.272,18,136,32,3,1,37,0,14,9,5,2,3,29,1,0,0,4,0,0,"5-11","L/R",574115,871,8454694,"http://stats.ncaa.org/players/8454694?year_stat_category_id=15080"
"4399",2024,"Marist","MAAC",1,"16","Justin Kapuscinski","Sr","INF",53,52,0.277,0.416,0.559,34,188,52,17,0,105,12,48,33,14,3,0,47,5,1,0,1,2,0,"6-3","R/R",574115,871,8454707,"http://stats.ncaa.org/players/8454707?year_stat_category_id=15080"
"4400",2024,"Marist","MAAC",1,"12","Lewis Rodriguez","Fr","OF",55,55,0.275,0.396,0.422,46,211,58,10,0,89,7,30,36,7,1,1,36,4,1,3,8,0,0,"5-10","",574115,871,8454710,"http://stats.ncaa.org/players/8454710?year_stat_category_id=15080"
"4401",2024,"Marist","MAAC",1,"24","Colin Carver","Fr","P",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",574115,871,8454725,"http://stats.ncaa.org/players/8454725?year_stat_category_id=15080"
"4402",2024,"Marist","MAAC",1,"26","Cole Casamento","Jr","C",8,8,0.16,0.258,0.16,3,25,4,0,0,4,0,2,4,0,2,0,13,0,0,0,0,0,0,"6-0","",574115,871,8454752,"http://stats.ncaa.org/players/8454752?year_stat_category_id=15080"
"4403",2024,"Marist","MAAC",1,"9","Johnny Decker","Sr","OF",50,50,0.24,0.345,0.307,26,192,46,8,1,59,1,22,25,7,2,3,63,5,5,0,25,0,0,"6-3","R/R",574115,871,8454696,"http://stats.ncaa.org/players/8454696?year_stat_category_id=15080"
"4404",2024,"Marist","MAAC",1,"8","Colin Mackle","Sr","OF",50,50,0.271,0.374,0.353,24,170,46,9,1,60,1,16,24,4,0,2,19,5,0,0,2,0,0,"6-0","L/R",574115,871,8454705,"http://stats.ncaa.org/players/8454705?year_stat_category_id=15080"
"4405",2024,"Marist","MAAC",1,"11","Jack Keenan","Sr","P",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","L/L",574115,871,8454708,"http://stats.ncaa.org/players/8454708?year_stat_category_id=15080"
"4406",2024,"Marist","MAAC",1,"13","Julian Abreu","Fr","INF",14,4,0.056,0.19,0.222,3,18,1,0,0,4,1,1,3,0,0,0,9,0,0,0,3,0,0,"5-11","",574115,871,8454711,"http://stats.ncaa.org/players/8454711?year_stat_category_id=15080"
"4407",2024,"Marist","MAAC",1,"21","Tyler Hartley","So","P",17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574115,871,8454721,"http://stats.ncaa.org/players/8454721?year_stat_category_id=15080"
"4408",2024,"Marist","MAAC",1,"17","Andrew Fierro","Fr","p",15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",574115,871,8593044,"http://stats.ncaa.org/players/8593044?year_stat_category_id=15080"
"4409",2024,"Marist","MAAC",1,"51","Kai Cottle","Jr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","-/R",574115,871,8686379,"http://stats.ncaa.org/players/8686379?year_stat_category_id=15080"
"4410",2024,"Marshall","Sun Belt",1,"15","Cole Agemy","Sr","P",16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574116,818,8588129,"http://stats.ncaa.org/players/8588129?year_stat_category_id=15080"
"4411",2024,"Marshall","Sun Belt",1,"44","Owen Ayers","Sr","UT",55,55,0.292,0.385,0.519,39,216,63,25,0,112,8,28,29,5,2,0,44,3,1,1,4,2,0,"6-2","",574116,818,8263253,"http://stats.ncaa.org/players/8263253?year_stat_category_id=15080"
"4412",2024,"Marshall","Sun Belt",1,"18","Peyton Schofield","Sr","P",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574116,818,8273820,"http://stats.ncaa.org/players/8273820?year_stat_category_id=15080"
"4413",2024,"Marshall","Sun Belt",1,"8","Bryce Blevins","So","P",15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","-/L",574116,818,8276551,"http://stats.ncaa.org/players/8276551?year_stat_category_id=15080"
"4414",2024,"Marshall","Sun Belt",1,"19","Drew Harlow","Sr","P",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574116,818,8267306,"http://stats.ncaa.org/players/8267306?year_stat_category_id=15080"
"4415",2024,"Marshall","Sun Belt",1,"26","Jay Kehoe","Sr","C",11,7,0.125,0.222,0.25,2,24,3,0,0,6,1,3,2,1,0,0,11,0,0,0,0,0,0,"5-11","",574116,818,8261323,"http://stats.ncaa.org/players/8261323?year_stat_category_id=15080"
"4416",2024,"Marshall","Sun Belt",1,"2","Elijah Vogelsong","Jr","OF",52,47,0.22,0.371,0.447,30,159,35,1,4,71,9,29,34,6,3,1,48,1,2,0,5,1,0,"5-10","",574116,818,8260119,"http://stats.ncaa.org/players/8260119?year_stat_category_id=15080"
"4417",2024,"Marshall","Sun Belt",1,"10","Gabriel Cabrera","Sr","OF",13,6,0.095,0.174,0.143,1,21,2,1,0,3,0,1,1,1,0,0,10,1,0,0,0,0,0,"6-0","",574116,818,8261408,"http://stats.ncaa.org/players/8261408?year_stat_category_id=15080"
"4418",2024,"Marshall","Sun Belt",1,"25","Cam Harthan","So","OF",46,42,0.327,0.386,0.411,31,168,55,2,3,69,2,15,13,3,0,1,13,2,3,0,17,0,0,"6-0","",574116,818,8277199,"http://stats.ncaa.org/players/8277199?year_stat_category_id=15080"
"4419",2024,"Marshall","Sun Belt",1,"6","Eddie Leon","Jr","UT",25,11,0.061,0.139,0.091,2,33,2,1,0,3,0,1,2,1,0,2,10,1,1,0,3,0,0,"6-1","",574116,818,8272173,"http://stats.ncaa.org/players/8272173?year_stat_category_id=15080"
"4420",2024,"Marshall","Sun Belt",1,"24","Gio Ferraro","Sr","INF",42,42,0.253,0.324,0.37,18,162,41,7,0,60,4,21,12,6,2,0,38,9,2,3,9,0,0,"6-3","",574116,818,8277527,"http://stats.ncaa.org/players/8277527?year_stat_category_id=15080"
"4421",2024,"Marshall","Sun Belt",1,"5","Nicholas Weyrich","Jr","P",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",574116,818,8271182,"http://stats.ncaa.org/players/8271182?year_stat_category_id=15080"
"4422",2024,"Marshall","Sun Belt",1,"12","Chad Heiner","Sr","P",13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",574116,818,8287532,"http://stats.ncaa.org/players/8287532?year_stat_category_id=15080"
"4423",2024,"Marshall","Sun Belt",1,"35","Calin Smith","Sr","OF",49,44,0.217,0.296,0.331,25,166,36,10,0,55,3,14,11,8,1,1,51,3,1,1,5,1,0,"5-11","",574116,818,8278543,"http://stats.ncaa.org/players/8278543?year_stat_category_id=15080"
"4424",2024,"Marshall","Sun Belt",1,"3","Tre Hondras","Jr","UT",55,55,0.193,0.286,0.266,24,207,40,10,1,55,1,16,24,4,3,1,38,5,3,1,12,0,0,"6-0","",574116,818,8588071,"http://stats.ncaa.org/players/8588071?year_stat_category_id=15080"
"4425",2024,"Marshall","Sun Belt",1,"31","Jack Smith","Fr","INF",11,6,0.182,0.333,0.273,3,22,4,2,0,6,0,4,5,0,0,2,7,1,0,0,0,0,0,"6-2","",574116,818,8588077,"http://stats.ncaa.org/players/8588077?year_stat_category_id=15080"
"4426",2024,"Marshall","Sun Belt",1,"34","Ethan Murdoch","Jr","OF",25,16,0.164,0.316,0.361,9,61,10,3,0,22,3,9,12,2,1,0,21,1,0,0,1,0,0,"6-2","",574116,818,8588079,"http://stats.ncaa.org/players/8588079?year_stat_category_id=15080"
"4427",2024,"Marshall","Sun Belt",1,"16","Bauer Burkart","Fr","INF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",574116,818,8588073,"http://stats.ncaa.org/players/8588073?year_stat_category_id=15080"
"4428",2024,"Marshall","Sun Belt",1,"20","Griffin Miller","Fr","P",20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574116,818,8588074,"http://stats.ncaa.org/players/8588074?year_stat_category_id=15080"
"4429",2024,"Marshall","Sun Belt",1,"55","Jake Sparks","Fr","1B",8,2,0.091,0.167,0.182,1,11,1,1,0,2,0,1,1,0,0,0,6,0,0,0,0,0,0,"6-2","",574116,818,8588104,"http://stats.ncaa.org/players/8588104?year_stat_category_id=15080"
"4430",2024,"Marshall","Sun Belt",1,"4","Jack Firestone","Sr","OF",40,36,0.183,0.345,0.287,19,115,21,3,0,33,3,22,23,6,1,0,58,3,1,1,7,0,0,"6-2","",574116,818,8588109,"http://stats.ncaa.org/players/8588109?year_stat_category_id=15080"
"4431",2024,"Marshall","Sun Belt",1,"21","Caden Kaiser","Sr","OF",42,42,0.258,0.365,0.411,25,163,42,8,1,67,5,28,25,3,1,0,49,3,0,2,10,0,0,"6-1","L/L",574116,818,8588115,"http://stats.ncaa.org/players/8588115?year_stat_category_id=15080"
"4432",2024,"Marshall","Sun Belt",1,"50","Charlie Krebs","Fr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574116,818,8588101,"http://stats.ncaa.org/players/8588101?year_stat_category_id=15080"
"4433",2024,"Marshall","Sun Belt",1,"7","Kebler Peralta","Sr","INF",36,34,0.228,0.31,0.272,11,114,26,5,0,31,0,13,13,1,1,1,20,2,2,1,6,0,0,"5-9","",574116,818,8588126,"http://stats.ncaa.org/players/8588126?year_stat_category_id=15080"
"4434",2024,"Marshall","Sun Belt",1,"23","AJ Havrilla","Fr","INF",52,50,0.238,0.342,0.291,13,172,41,9,0,50,0,19,21,7,2,5,36,2,0,0,2,0,0,"5-11","",574116,818,8588075,"http://stats.ncaa.org/players/8588075?year_stat_category_id=15080"
"4435",2024,"Marshall","Sun Belt",1,"38","Jensen Seculer","Fr","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574116,818,8588081,"http://stats.ncaa.org/players/8588081?year_stat_category_id=15080"
"4436",2024,"Marshall","Sun Belt",1,"42","Lenny Washington","Sr","P",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574116,818,8588090,"http://stats.ncaa.org/players/8588090?year_stat_category_id=15080"
"4437",2024,"Marshall","Sun Belt",1,"27","Alex McKay","Sr","P",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",574116,818,8588120,"http://stats.ncaa.org/players/8588120?year_stat_category_id=15080"
"4438",2024,"Marshall","Sun Belt",1,"22","Nick Jodway","Sr","UT",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",574116,818,8588130,"http://stats.ncaa.org/players/8588130?year_stat_category_id=15080"
"4439",2024,"Marshall","Sun Belt",1,"41","Branson McCloud","Fr","P",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"6-2","",574116,818,8588086,"http://stats.ncaa.org/players/8588086?year_stat_category_id=15080"
"4440",2024,"Marshall","Sun Belt",1,"32","Carter Lyles","Sr","P",11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574116,818,8588132,"http://stats.ncaa.org/players/8588132?year_stat_category_id=15080"
"4441",2024,"Maryland","Big Ten",1,"26","Nate Haberthier","Sr","P",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",574118,827,8274257,"http://stats.ncaa.org/players/8274257?year_stat_category_id=15080"
