"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Maryville (TN)","CCS",3,"23","Logan Denton","Fr","P",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,"6-0","R/R",597327,30251,9109870,"http://stats.ncaa.org/players/9109870"
2025,"Maryville (TN)","CCS",3,"34","Theo DeCicco","Fr","P",1,0,40.5,0.2,1,3,3,2,1,0,7,3,0,0,0,0,0,2,0,0,0,0,0,28,1,0,0,0,0,1,"6-1","R/R",597327,30251,9109868,"http://stats.ncaa.org/players/9109868"
2025,"Marywood","Atlantic East",3,"35","Michael Aronica","Sr","P",1,0,0,2,2,0,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,8,2,4,0,0,0,0,"6-2","R/R",597328,30233,9304014,"http://stats.ncaa.org/players/9304014"
2025,"Marywood","Atlantic East",3,"10","Ethan Reccek","Fr","UT",1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,"6-0","L/L",597328,30233,9303975,"http://stats.ncaa.org/players/9303975"
2025,"Marywood","Atlantic East",3,"0","Caleb Fisher","Jr","P",1,1,4.5,2,2,2,1,2,2,0,11,9,1,0,0,0,0,0,0,0,0,0,0,43,2,2,1,0,0,0,"6-0","L/L",597328,30233,9303969,"http://stats.ncaa.org/players/9303969"
2025,"Marywood","Atlantic East",3,"32","Adam Anderson","Sr","1B",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,"6-0","R/R",597328,30233,8891905,"http://stats.ncaa.org/players/8891905"
2025,"Marywood","Atlantic East",3,"8","Aidan Dolan","Jr","P",1,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,"5-10","R/R",597328,30233,8896647,"http://stats.ncaa.org/players/8896647"
2025,"McDaniel","Centennial",3,"9","James Crosgrove","Jr","P",1,0,108,0.1,2,4,4,2,0,0,5,2,1,0,0,0,0,0,0,0,0,0,1,24,0,1,0,0,0,0,"6-1","",597069,9683,8890516,"http://stats.ncaa.org/players/8890516"
2025,"McDaniel","Centennial",3,"38","Conor Henderson","Sr","P",1,0,5.4,1.2,3,1,1,1,1,0,9,8,0,0,0,1,0,0,0,0,0,0,0,22,0,4,0,1,0,0,"-","R/R",597069,9683,8894110,"http://stats.ncaa.org/players/8894110"
2025,"McDaniel","Centennial",3,"13","Aiden Castile","So","P",1,0,3,3,2,1,1,2,5,0,13,11,0,0,0,0,0,0,0,0,0,0,0,49,2,2,0,0,0,1,"-","",597069,9683,8896251,"http://stats.ncaa.org/players/8896251"
2025,"McDaniel","Centennial",3,"1","Tyson Nercessian","Jr","P",1,1,0,3,1,0,0,3,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,41,3,5,0,0,0,0,"5-11","",597069,9683,8897798,"http://stats.ncaa.org/players/8897798"
2025,"McMurry","SCAC",3,"21","Trey Gomez","Jr","P",1,0,0,1,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"-","",597151,835,8884837,"http://stats.ncaa.org/players/8884837"
2025,"McMurry","SCAC",3,"29","Braydon Durst","So","P",2,2,9,4,10,4,4,2,1,0,23,21,2,1,0,0,0,0,0,0,0,0,0,20,2,8,1,0,0,0,"-","",597151,835,8885865,"http://stats.ncaa.org/players/8885865"
2025,"McMurry","SCAC",3,"17","Gabriel Aragon","Sr","P",3,0,6.75,8,9,6,6,6,3,0,38,29,0,0,0,0,0,1,0,0,0,0,2,135,14,4,1,0,0,0,"-","",597151,835,8885961,"http://stats.ncaa.org/players/8885961"
2025,"McMurry","SCAC",3,"16","Bryson Morrill","Sr","P",3,0,3.52,7.2,4,3,3,1,5,0,30,28,1,0,0,1,0,1,0,0,0,0,0,112,7,11,1,0,1,1,"-","",597151,835,8885261,"http://stats.ncaa.org/players/8885261"
2025,"McMurry","SCAC",3,"11","Cooper Marshall","Jr","P",3,3,9.28,10.2,17,12,11,10,13,0,58,43,3,0,0,1,0,2,0,0,0,1,2,255,8,8,0,0,0,2,"-","",597151,835,8887249,"http://stats.ncaa.org/players/8887249"
2025,"McMurry","SCAC",3,"40","Hunter Poe","Jr","P",2,0,0.9,10,6,1,1,2,9,0,37,35,1,0,0,1,0,0,0,0,0,0,0,125,11,9,1,0,0,2,"-","",597151,835,8889514,"http://stats.ncaa.org/players/8889514"
2025,"McMurry","SCAC",3,"33","Ethan Wendel","So","P",3,3,6.75,12,13,9,9,10,12,0,60,46,3,0,0,2,0,4,0,0,0,0,0,253,10,10,0,0,0,2,"-","",597151,835,8885378,"http://stats.ncaa.org/players/8885378"
2025,"McMurry","SCAC",3,"35","David Perez","So","P",3,0,5.68,6.1,8,4,4,5,6,0,32,27,1,0,0,1,1,0,0,0,0,0,0,104,6,5,0,0,0,1,"-","",597151,835,8887458,"http://stats.ncaa.org/players/8887458"
2025,"McMurry","SCAC",3,"44","Grayson Winter","Sr","P",1,0,0,1,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"-","",597151,835,8895539,"http://stats.ncaa.org/players/8895539"
2025,"McMurry","SCAC",3,"27","Tanner Hollis","So","C",1,0,0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"-","",597151,835,8895850,"http://stats.ncaa.org/players/8895850"
2025,"McMurry","SCAC",3,"5","Jerek Pena","Jr","P",2,0,0,2,1,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,0,"-","",597151,835,8897885,"http://stats.ncaa.org/players/8897885"
2025,"McMurry","SCAC",3,"13","Brady Clark","Fr","INF",1,0,9,1,1,1,1,2,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"-","",597151,835,9112071,"http://stats.ncaa.org/players/9112071"
2025,"McMurry","SCAC",3,"6","Jonathan Enriquez","Sr","P",1,0,9,2,4,2,2,1,2,0,12,11,0,0,0,0,1,0,0,0,0,0,0,39,1,3,0,0,0,0,"-","",597151,835,9112069,"http://stats.ncaa.org/players/9112069"
2025,"Messiah","MAC Commonwealth",3,"34","Jason Long","So","P",2,2,12.15,6.2,11,9,9,6,6,0,38,30,2,0,0,0,2,2,0,0,0,0,0,154,7,6,0,1,0,2,"-","",597332,28744,8878791,"http://stats.ncaa.org/players/8878791"
2025,"Messiah","MAC Commonwealth",3,"25","Drew Dellinger","Sr","P",1,0,0,1,1,0,0,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,21,2,1,0,0,0,0,"-","",597332,28744,8887038,"http://stats.ncaa.org/players/8887038"
2025,"Messiah","MAC Commonwealth",3,"24","Noah Barrall","Sr","P",1,0,67.5,0.2,2,5,5,3,1,0,7,3,0,0,0,0,0,0,0,2,1,0,1,33,0,1,0,1,0,0,"-","",597332,28744,8883187,"http://stats.ncaa.org/players/8883187"
2025,"Messiah","MAC Commonwealth",3,"30","Chris Beatty Jr.","Jr","P",1,0,0,2,1,1,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,1,0,0,"-","",597332,28744,8897001,"http://stats.ncaa.org/players/8897001"
2025,"Messiah","MAC Commonwealth",3,"33","Christian Foltz","Jr","P",1,1,4.5,4,2,2,2,4,4,0,19,14,2,0,0,0,0,1,0,0,0,0,0,74,4,4,0,0,0,3,"-","",597332,28744,8899307,"http://stats.ncaa.org/players/8899307"
2025,"Messiah","MAC Commonwealth",3,"22","Luke Ott","Jr","OF",1,0,13.5,1.1,2,2,2,0,2,0,7,5,0,0,0,0,0,1,0,1,0,1,0,27,2,0,0,0,0,2,"-","",597332,28744,8900052,"http://stats.ncaa.org/players/8900052"
2025,"Messiah","MAC Commonwealth",3,"45","Daniel Knight","Jr","P",1,0,0,2.1,2,2,0,0,2,0,11,10,0,0,0,0,0,0,0,0,0,1,0,44,4,1,0,0,0,1,"6-0","R/R",597332,28744,9110443,"http://stats.ncaa.org/players/9110443"
2025,"Messiah","MAC Commonwealth",3,"23","Ryan Morrison","Fr","P",2,0,0,1.2,2,0,0,2,1,0,8,5,0,0,0,0,1,0,0,2,2,0,1,27,2,1,0,0,0,0,"-","",597332,28744,9110401,"http://stats.ncaa.org/players/9110401"
2025,"Messiah","MAC Commonwealth",3,"43","Zachary Harris","Fr","P",1,1,9,3,3,5,3,2,3,0,16,12,0,0,0,1,0,0,0,0,0,0,2,59,2,4,0,0,0,0,"-","",597332,28744,9110431,"http://stats.ncaa.org/players/9110431"
2025,"Messiah","MAC Commonwealth",3,"21","Walker Cloudt","Fr","P",1,0,0,1,2,2,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,2,1,0,1,0,0,"-","",597332,28744,9110398,"http://stats.ncaa.org/players/9110398"
2025,"Messiah","MAC Commonwealth",3,"12","Trey Harper","Fr","P",2,0,5.06,5.1,8,3,3,3,6,0,27,22,0,1,0,0,0,0,0,0,0,1,1,96,2,8,0,0,0,2,"-","",597332,28744,9110393,"http://stats.ncaa.org/players/9110393"
2025,"Messiah","MAC Commonwealth",3,"39","Sawyer Shepherd","Fr","P",1,0,0,1,0,0,0,1,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,0,0,1,"-","",597332,28744,9110427,"http://stats.ncaa.org/players/9110427"
2025,"Messiah","MAC Commonwealth",3,"41","Owen Hannevig","Fr","P",2,0,4.5,2,2,1,1,1,0,0,10,7,0,0,0,0,0,1,0,2,1,0,1,39,4,2,0,0,0,0,"-","",597332,28744,9110429,"http://stats.ncaa.org/players/9110429"
2025,"Methodist","USA South",3,"34","Brandon Humphreys","Sr","P",2,0,9,4,6,4,4,3,6,0,24,19,0,0,0,1,1,2,0,0,0,0,0,87,3,3,1,0,0,2,"6-0","R/R",597333,842,8877807,"http://stats.ncaa.org/players/8877807"
2025,"Methodist","USA South",3,"10","Anthony Sarbanes","Sr","P",1,0,0,1,1,0,0,2,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,1,"6-0","R/R",597333,842,8884097,"http://stats.ncaa.org/players/8884097"
2025,"Methodist","USA South",3,"33","Chase Carroll","Sr","P",3,0,0,3.1,1,0,0,1,3,0,11,8,0,0,0,0,0,1,0,0,0,1,0,49,3,2,1,0,0,1,"6-4","R/R",597333,842,8884375,"http://stats.ncaa.org/players/8884375"
2025,"Methodist","USA South",3,"28","Josh Plisko","Sr","P",3,0,10.38,4.1,9,5,5,3,4,0,24,19,1,1,0,1,1,0,0,0,0,0,2,79,5,3,0,0,0,2,"6-0","R/R",597333,842,8876479,"http://stats.ncaa.org/players/8876479"
2025,"Methodist","USA South",3,"4","Jackson Kuhn","Jr","C",1,0,18,1,3,2,2,0,0,0,6,5,0,0,0,1,1,1,0,0,0,0,0,24,1,1,0,0,0,0,"6-2","R/R",597333,842,8898677,"http://stats.ncaa.org/players/8898677"
2025,"Methodist","USA South",3,"29","Kyle Molivas","Jr","P",2,2,0.84,10.2,7,2,1,4,6,0,46,41,2,0,0,1,1,1,0,0,0,0,0,199,17,9,1,0,0,0,"6-1","R/R",597333,842,8897323,"http://stats.ncaa.org/players/8897323"
2025,"Methodist","USA South",3,"37","Andrew Baur","Sr","P",2,0,0,5.1,3,1,0,3,3,0,24,18,1,0,0,0,0,3,0,0,0,0,0,84,3,9,0,0,1,1,"5-11","B/R",597333,842,8890804,"http://stats.ncaa.org/players/8890804"
2025,"Methodist","USA South",3,"9","Presley Patterson","So","P",3,3,3.65,12.1,9,5,5,7,10,0,55,46,2,0,0,2,1,2,0,0,0,0,0,209,14,13,1,0,0,3,"6-2","R/R",597333,842,8891658,"http://stats.ncaa.org/players/8891658"
2025,"Methodist","USA South",3,"25","Ian Swanson","Fr","P",2,1,0,8,3,0,0,2,13,0,30,27,1,0,0,0,1,1,0,0,0,0,0,126,5,5,1,0,0,3,"6-2","R/R",597333,842,9216329,"http://stats.ncaa.org/players/9216329"
2025,"Methodist","USA South",3,"36","Andrew Bubon","Jr","P",2,0,4.5,2,2,1,1,2,5,0,10,8,1,1,0,0,0,0,0,0,0,0,0,19,1,0,0,1,0,3,"6-0","R/R",597333,842,9216331,"http://stats.ncaa.org/players/9216331"
2025,"Millikin","CCIW",3,"40","Zach O'Donnell","Jr","P",1,1,1.8,5,3,1,1,2,4,0,21,18,1,1,0,0,0,0,0,0,0,0,1,81,3,8,0,0,0,1,"6-3","L/L",597335,836,9114935,"http://stats.ncaa.org/players/9114935"
2025,"Millikin","CCIW",3,"15","Griffin Neuweg","Sr","P",1,0,0,1.2,0,0,0,1,3,0,6,4,0,0,0,0,0,0,0,0,0,0,1,24,0,2,0,0,0,2,"5-11","R/R",597335,836,8877700,"http://stats.ncaa.org/players/8877700"
2025,"Millikin","CCIW",3,"12","Alec Mallinder","Sr","P",1,0,27,1,2,3,3,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,"6-2","R/R",597335,836,8886030,"http://stats.ncaa.org/players/8886030"
2025,"Millikin","CCIW",3,"29","Dan Heise","So","P",1,0,3,3,3,1,1,2,2,0,15,11,0,0,0,0,0,1,0,0,0,1,0,57,1,5,0,1,0,0,"6-1","R/R",597335,836,9114924,"http://stats.ncaa.org/players/9114924"
2025,"Millikin","CCIW",3,"16","Jack Harris","So","P",1,1,0,4.1,2,0,0,1,8,0,17,16,1,0,0,0,1,0,0,0,0,0,0,79,2,3,0,0,0,2,"6-0","R/R",597335,836,9114927,"http://stats.ncaa.org/players/9114927"
2025,"Millikin","CCIW",3,"28","Will Simpson","So","P",1,0,0,1,0,0,0,0,3,0,4,3,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,"6-1","R/R",597335,836,8893953,"http://stats.ncaa.org/players/8893953"
2025,"Millsaps","SAA",3,"32","Wil Wood","Sr","P",3,3,3.65,12.1,13,7,5,8,17,0,58,48,2,0,0,0,2,1,0,0,0,1,0,227,6,11,1,0,0,6,"-","L/L",597336,30169,9034283,"http://stats.ncaa.org/players/9034283"
2025,"Millsaps","SAA",3,"49","Clay Busby","Sr","P",2,0,13.5,1.1,3,2,2,1,1,0,8,6,0,0,0,0,0,1,0,0,0,0,0,23,2,0,0,0,0,0,"-","R/R",597336,30169,9034287,"http://stats.ncaa.org/players/9034287"
2025,"Millsaps","SAA",3,"33","Will Cook","Sr","P",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,"-","L/R",597336,30169,9034288,"http://stats.ncaa.org/players/9034288"
2025,"Millsaps","SAA",3,"50","Cam Cressend","Fr","P",2,0,9,1,2,1,1,2,0,0,8,5,0,0,0,0,0,1,0,2,2,0,0,23,1,2,1,0,0,0,"-","L/L",597336,30169,9034290,"http://stats.ncaa.org/players/9034290"
2025,"Millsaps","SAA",3,"47","Fred Fields","Fr","P",2,0,13.5,2,2,3,3,1,1,0,9,7,0,0,0,0,0,0,0,2,1,0,1,35,1,4,1,0,0,0,"-","R/R",597336,30169,9034293,"http://stats.ncaa.org/players/9034293"
2025,"Millsaps","SAA",3,"13","Luke Hamblen","Fr","P",1,0,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,10,0,0,0,0,0,0,"-","R/R",597336,30169,9034296,"http://stats.ncaa.org/players/9034296"
2025,"Millsaps","SAA",3,"48","Jackson Hood","Sr","P",3,0,6,3,4,2,2,3,5,0,16,13,1,0,0,0,0,0,0,0,0,0,0,63,4,0,0,0,2,3,"-","R/R",597336,30169,9034299,"http://stats.ncaa.org/players/9034299"
2025,"Millsaps","SAA",3,"40","John Montour","Fr","P",3,0,5.79,9.1,9,6,6,1,4,0,38,36,0,0,0,3,0,1,0,3,1,0,0,130,7,16,1,0,0,2,"-","R/R",597336,30169,9034303,"http://stats.ncaa.org/players/9034303"
2025,"Millsaps","SAA",3,"30","Sam Thomas","Jr","INF",1,0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,0,5,0,1,0,0,0,0,"-","L/R",597336,30169,9034308,"http://stats.ncaa.org/players/9034308"
2025,"Millsaps","SAA",3,"22","Carston Williams","Fr","INF",3,0,4.5,4,5,8,2,4,1,0,23,14,1,0,0,1,2,1,0,3,1,2,2,76,3,7,0,1,0,0,"-","R/R",597336,30169,9034311,"http://stats.ncaa.org/players/9034311"
2025,"Millsaps","SAA",3,"19","Nick Tarantino","Sr","P",3,2,2.13,12.2,8,3,3,1,25,0,48,45,1,0,0,0,2,1,0,0,0,0,1,181,5,7,2,0,0,11,"-","L/L",597336,30169,8875776,"http://stats.ncaa.org/players/8875776"
2025,"Millsaps","SAA",3,"8","Will Norris","Jr","INF",3,0,3.24,8.1,11,5,3,2,8,0,40,37,0,0,2,0,1,1,0,2,0,0,0,154,8,8,0,0,0,1,"-","R/R",597336,30169,8896832,"http://stats.ncaa.org/players/8896832"
2025,"Millsaps","SAA",3,"38","Stewart Bonnecaze","Jr","P",2,2,10.8,6.2,8,8,8,6,3,0,33,26,1,0,0,2,0,0,0,0,0,1,0,137,12,4,0,0,0,1,"-","R/R",597336,30169,8897002,"http://stats.ncaa.org/players/8897002"
2025,"Misericordia","MAC Freedom",3,"48","Luke Leventhall","Fr","P",2,0,3,3,3,1,1,0,1,0,11,10,1,0,0,0,0,0,0,0,0,1,0,41,3,4,0,0,1,0,"6-0","L/L",597164,28745,9298574,"http://stats.ncaa.org/players/9298574"
2025,"Misericordia","MAC Freedom",3,"21","Evan Wittig","So","P",1,0,0,3,1,0,0,3,2,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,"5-10","R/L",597164,28745,8888920,"http://stats.ncaa.org/players/8888920"
2025,"Misericordia","MAC Freedom",3,"17","Zack Lussier","So","P",2,0,0,2,1,0,0,2,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0,0,"5-10","R/R",597164,28745,8886845,"http://stats.ncaa.org/players/8886845"
2025,"Misericordia","MAC Freedom",3,"23","Steve Rinda","Sr","P",2,2,4.5,8,9,4,4,1,6,0,37,33,5,0,0,0,0,1,0,0,0,1,1,62,5,12,0,0,0,2,"6-2","R/R",597164,28745,8877921,"http://stats.ncaa.org/players/8877921"
2025,"Misericordia","MAC Freedom",3,"12","Dante Viola","Sr","P",1,0,0,1,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,1,"6-1","L/L",597164,28745,8876567,"http://stats.ncaa.org/players/8876567"
2025,"Misericordia","MAC Freedom",3,"28","Bryan Henry","So","P",1,0,21.6,1.2,6,4,4,2,1,0,13,10,2,0,1,0,2,0,0,0,0,1,0,44,3,1,0,1,0,0,"6-7","R/R",597164,28745,8892460,"http://stats.ncaa.org/players/8892460"
2025,"Misericordia","MAC Freedom",3,"6","Max Oliver","Sr","P",2,2,4.5,10,9,5,5,5,6,0,44,36,2,0,0,0,0,0,0,0,0,2,1,172,10,13,1,1,0,2,"5-10","L/L",597164,28745,8894262,"http://stats.ncaa.org/players/8894262"
2025,"Misericordia","MAC Freedom",3,"11","Max Kneidinger","So","P",1,0,0,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,"5-10","R/R",597164,28745,8901272,"http://stats.ncaa.org/players/8901272"
2025,"Mitchell","Great Northeast",3,"21","Eddie Kaftan","Sr","P",1,1,3,6,7,3,2,2,7,0,26,23,1,0,0,0,0,0,0,0,0,1,0,91,9,1,0,1,0,2,"6-0","R/R",597189,23257,9303930,"http://stats.ncaa.org/players/9303930"
2025,"Mitchell","Great Northeast",3,"31","Joshua Scamman","So","P",1,0,13.5,0.2,2,1,1,1,1,0,6,4,0,0,0,0,0,1,0,0,0,0,0,19,0,1,0,0,0,1,"6-2","R/L",597189,23257,8877669,"http://stats.ncaa.org/players/8877669"
2025,"Mitchell","Great Northeast",3,"18","Chris Gibbs","Sr","P",1,1,6.75,5.1,6,4,4,2,6,0,23,21,0,1,0,1,0,0,0,0,0,0,0,84,7,2,0,1,0,3,"6-1","R/R",597189,23257,8887550,"http://stats.ncaa.org/players/8887550"
2025,"Mitchell","Great Northeast",3,"15","Jadon Canelli","Sr","P",1,0,0,1.2,0,1,0,2,0,0,9,3,0,0,0,0,0,1,0,0,0,2,1,30,2,3,0,0,0,0,"5-10","L/L",597189,23257,8894624,"http://stats.ncaa.org/players/8894624"
2025,"Mitchell","Great Northeast",3,"13","Ethan Chavez","So","P",1,0,0,1,2,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,"6-1","R/R",597189,23257,8898880,"http://stats.ncaa.org/players/8898880"
2025,"Mitchell","Great Northeast",3,"29","Jacob Quiles","Jr","P",1,0,0,1.1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,3,0,0,0,11,0,2,0,0,0,0,"6-4","R/R",597189,23257,8899361,"http://stats.ncaa.org/players/8899361"
2025,"Montclair St.","NJAC",3,"38","Toby Smith","So","P",1,0,5.4,1.2,1,1,1,2,3,0,8,6,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,"6-3","R/R",597338,891,8884959,"http://stats.ncaa.org/players/8884959"
2025,"Montclair St.","NJAC",3,"13","Patrick Teehan","So","P",1,0,0,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,1,"-","",597338,891,9115629,"http://stats.ncaa.org/players/9115629"
2025,"Montclair St.","NJAC",3,"22","Nick Desiderio","Sr","P",1,0,0,1.1,0,1,0,2,2,0,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"-","",597338,891,8883735,"http://stats.ncaa.org/players/8883735"
2025,"Montclair St.","NJAC",3,"4","Jack Haveson","Sr","P",1,1,10.13,2.2,5,3,3,3,4,0,16,12,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,"-","R/R",597338,891,9115591,"http://stats.ncaa.org/players/9115591"
2025,"Montclair St.","NJAC",3,"9","Colin Dowlen","Jr","P",1,0,13.5,1.1,3,2,2,2,3,0,9,6,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,3,"5-11","R/R",597338,891,9115624,"http://stats.ncaa.org/players/9115624"
2025,"Montclair St.","NJAC",3,"31","Sebastian Ecker","So","P",1,0,33.75,1.1,7,5,5,0,3,0,11,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"5-9","L/L",597338,891,8895073,"http://stats.ncaa.org/players/8895073"
2025,"Moravian","Landmark",3,"22","Chris Medei","Sr","P",1,0,0,2,1,0,0,2,1,0,8,6,0,0,0,0,1,0,0,0,0,0,0,32,0,4,0,0,0,0,"5-11","L/L",597353,30101,8881436,"http://stats.ncaa.org/players/8881436"
2025,"Moravian","Landmark",3,"11","Ross Huffman","Jr","UT",1,1,1.8,5,3,1,1,2,3,0,21,17,0,0,0,0,1,2,0,0,0,0,0,83,7,4,0,0,0,0,"6-0","R/R",597353,30101,8898459,"http://stats.ncaa.org/players/8898459"
2025,"Moravian","Landmark",3,"38","Andrew Sagrestano","Fr","OF",1,0,9,2,4,3,2,3,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,49,0,4,0,1,0,0,"6-3","R/R",597353,30101,9218317,"http://stats.ncaa.org/players/9218317"
2025,"Moravian","Landmark",3,"46","Antonio Albanese","Fr","P",1,1,21,3,7,7,7,3,3,0,19,16,2,0,0,1,0,0,0,0,0,0,0,78,1,5,0,1,0,0,"5-11","R/R",597353,30101,9218322,"http://stats.ncaa.org/players/9218322"
2025,"Moravian","Landmark",3,"19","Aaron Flyte","Sr","P",1,0,0,2,4,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,28,3,2,0,0,0,0,"6-0","L/R",597353,30101,9218301,"http://stats.ncaa.org/players/9218301"
2025,"Mount Union","OAC",3,"23","Zach Breeden","Sr","P",1,1,1.29,7,4,1,1,3,8,0,28,24,0,1,1,0,1,0,0,0,0,0,1,95,9,4,1,0,0,6,"-","",597355,901,8891045,"http://stats.ncaa.org/players/8891045"
2025,"Mt. St. Joseph","HCAC",3,"49","Nolan Miller","So","P",1,0,0,4.1,1,0,0,3,7,0,17,14,1,0,0,0,0,0,0,0,0,0,0,71,5,1,1,0,0,4,"5-10","",597152,9174,8880733,"http://stats.ncaa.org/players/8880733"
2025,"Mt. St. Joseph","HCAC",3,"7","Kaiden Morris","Sr","P",1,0,0,2,1,0,0,2,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,31,0,5,0,0,0,0,"6-3","",597152,9174,8875712,"http://stats.ncaa.org/players/8875712"
2025,"Mt. St. Joseph","HCAC",3,"3","Matt Frye","So","P",1,1,1.93,4.2,1,1,1,6,6,0,19,13,0,0,0,0,0,0,0,0,0,0,0,90,5,0,0,0,0,1,"-","",597152,9174,8883977,"http://stats.ncaa.org/players/8883977"
2025,"Mt. St. Joseph","HCAC",3,"20","Daniel Brayton","Jr","P",1,1,6.75,4,4,3,3,1,2,0,18,15,1,1,0,0,0,1,0,0,0,1,0,71,2,8,1,0,0,0,"-","",597152,9174,9116355,"http://stats.ncaa.org/players/9116355"
2025,"Mt. St. Joseph","HCAC",3,"16","Ryan Caulfield","Sr","P",1,0,0,2.1,2,0,0,1,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,37,1,3,0,0,0,2,"6-4","",597152,9174,8876322,"http://stats.ncaa.org/players/8876322"
2025,"Mt. St. Joseph","HCAC",3,"22","Evan Webb","Sr","P",1,0,0,0.2,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,"5-11","",597152,9174,8893232,"http://stats.ncaa.org/players/8893232"
2025,"Mt. St. Mary (NY)","Skyline",3,"48","Michael Di Tullio","Sr","P",1,1,81,0.2,5,7,6,1,0,0,9,7,0,0,0,1,2,1,0,0,0,0,0,30,1,1,0,1,0,0,"5-8","R/R",597140,13054,8882622,"http://stats.ncaa.org/players/8882622"
2025,"Mt. St. Mary (NY)","Skyline",3,"28","Dylan Kelly","So","P",1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,"5-11","R/R",597140,13054,8878589,"http://stats.ncaa.org/players/8878589"
2025,"Mt. St. Mary (NY)","Skyline",3,"77","Daniel Alexander","Jr","P",1,0,108,0.1,3,4,4,2,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,27,0,1,0,0,0,0,"6-5","R/R",597140,13054,8885009,"http://stats.ncaa.org/players/8885009"
2025,"Mt. St. Mary (NY)","Skyline",3,"99","Liam Horan","Sr","P",1,1,10.13,2.2,2,3,3,6,4,0,18,10,0,0,0,0,0,2,0,0,0,0,0,88,0,3,0,0,0,0,"6-3","R/R",597140,13054,8879590,"http://stats.ncaa.org/players/8879590"
2025,"Mt. St. Mary (NY)","Skyline",3,"32","Gregory Malerba","So","P",1,0,0,1,0,0,0,1,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0,19,2,0,0,0,0,1,"5-10","R/R",597140,13054,8897345,"http://stats.ncaa.org/players/8897345"
